time_stamp,song,artist
2023-01-03 12:08:53,Sail On,Commodores
2023-01-03 12:11:51,This Is It,Kenny Loggins
2023-01-03 12:15:26,Love Will Find A Way,Pablo Cruise
2023-01-03 12:19:37,What You Won't Do For Love,Bobby Caldwell
2023-01-03 12:24:24,Nights Are Forever Without You,E.Dan/J.F.Coley
2023-01-03 12:26:47,Cool Night,Paul Davis
2023-01-03 12:30:22,Escape (The Pina Colada Song),Rupert Holmes
2023-01-03 12:34:31,Dreadlock Holiday,10cc
2023-01-03 12:39:18,Sara Smile,Daryl Hall/John Oates
2023-01-03 12:42:17,Dance With Me,Orleans
2023-01-03 12:44:40,Route 101,Herb Alpert
2023-01-03 12:48:15,One Of These Nights,Eagles
2023-01-03 12:52:25,Magnet And Steel,Walter Egan
2023-01-03 12:56:36,Dirty Work,Steely Dan
2023-01-03 12:58:23,Moonlight Feels Right,Starbuck
2023-01-03 13:01:58,Drift Away,Dobie Gray
2023-01-03 13:06:11,You Belong To Me,Doobie Brothers
2023-01-03 13:08:34,I Really Don't Know Anymore,Christopher Cross
2023-01-03 13:12:45,Steal Away,Robbie Dupree
2023-01-03 13:15:08,Daisy Jane,America
2023-01-03 13:18:43,How Long,Ace
2023-01-03 13:22:17,I'm Alright,Kenny Loggins
2023-01-03 13:25:15,Africa,Toto
2023-01-03 13:29:26,Honey Hi,Fleetwood Mac
2023-01-03 13:32:24,Baby I'm A Want You,Bread
2023-01-03 13:34:12,Hello It's Me,Todd Rundgren
2023-01-03 13:38:23,Biggest Part Of Me,Ambrosia
2023-01-03 13:42:34,Key Largo,Bertie Higgins
2023-01-03 13:46:56, ,
2023-01-03 13:47:44,Georgia,Boz Scaggs
2023-01-03 13:49:08,Breezin',George Benson
2023-01-03 13:54:31,Summer Breeze,Seals/Crofts
2023-01-03 13:58:06,I Go Crazy,Paul Davis
2023-01-03 14:01:05,Listen To The Music,Doobie Brothers
2023-01-03 14:04:40,Heart Of The Night,Poco
2023-01-03 14:09:26,Any Major Dude Will Tell You,Steely Dan
2023-01-03 14:12:25,I'm Not In Love,10cc
2023-01-03 14:16:35,Amie,Pure Prairie League
2023-01-03 14:21:23,I Love You,Climax Blues Band
2023-01-03 14:25:35,Kiss On My List,Daryl Hall/John Oates
2023-01-03 14:29:46,I Gotta Try,Michael McDonald
2023-01-03 14:33:22,Sister Golden Hair,America
2023-01-03 14:40:32,Oriental Gate,Sanford Townsend Band
2023-01-03 14:43:32,Right Down The Line,Gerry Rafferty
2023-01-03 14:47:43,You're Out To Lose,Pablo Cruise
2023-01-03 14:50:43,Dream Weaver,Gary Wright
2023-01-03 14:54:53,Jojo,Boz Scaggs
2023-01-03 15:00:16,"Who's Right, Who's Wrong?",Pages
2023-01-03 15:05:02,Diamond Girl,Seals/Crofts
2023-01-03 15:08:36,Into The Night,Benny Mardones
2023-01-03 15:13:24,Hey Nineteen,Steely Dan
2023-01-03 15:18:11,Caribbean Queen,Billy Ocean
2023-01-03 15:22:23,Wildfire,Michael Martin Murphey
2023-01-03 15:25:21,Yah-Mo Be There,James Ingram
2023-01-03 15:30:09,Sailing,Christopher Cross
2023-01-03 15:33:07,Rock The Boat,Hues Corporation
2023-01-03 15:37:53,I Can't Go For That (No Can Do),Hall/Oates
2023-01-03 15:40:53,"Whenever I Call You ""Friend""",Kenny Loggins/Stevie Nicks
2023-01-03 15:43:52,I Can't Tell You Why,Eagles
2023-01-03 15:49:36,99,Toto
2023-01-03 15:53:47,Somebody's Baby,Jackson Browne
2023-01-03 15:57:57,Baby Come Back,Player
2023-01-03 16:02:09,Devil Woman,Cliff Richard
2023-01-03 16:05:44,You Can Do Magic,America
2023-01-03 16:09:18,Just The Two Of Us,Grover Washington Jr.
2023-01-03 16:13:28,Lido Shuffle,Boz Scaggs
2023-01-03 16:16:28,We're In This Love Together,Al Jarreau
2023-01-03 16:20:04,Takin' It To The Streets,Doobie Brothers
2023-01-03 16:24:14,When You're In Love With..,Dr. Hook
2023-01-03 16:27:48,Whatcha Gonna Do,Pablo Cruise
2023-01-03 16:30:47,Deacon Blues,Steely Dan
2023-01-03 16:38:33,Every Kinda People,Robert Palmer
2023-01-03 16:40:20,You Make My Dreams Come True,Hall and Oates
2023-01-03 16:44:30,Never Be The Same,Christopher Cross
2023-01-03 16:47:30,Brandy (You're A Fine Girl),Looking Glass
2023-01-03 16:51:41,Vahevala,Loggins/Messina
2023-01-03 16:55:36,Cool Change,Little River Band
2023-01-03 17:00:22,Tango in the Night,Fleetwood Mac
2023-01-03 17:03:58,You're The Only Woman,Ambrosia
2023-01-03 17:08:09,"My Girl (Gone, Gone, Gone)",Chilliwack
2023-01-03 17:11:47,Ventura Highway,America
2023-01-03 17:15:59,Just Another Day In Paradise,Bertie Higgins
2023-01-03 17:18:59,All Out Of Love,Air Supply
2023-01-03 17:23:10,Lotta Love,Nicolette Larson
2023-01-03 17:26:45,Give Me the Night,George Benson
2023-01-03 17:30:20,All Night Long (All Night),Lionel Richie
2023-01-03 17:32:44,What A Fool Believes,Doobie Brothers
2023-01-03 17:36:56,WKRP In Cincinnati (Main Theme),Steve Carlisle
2023-01-03 17:41:08,Rich Girl,Daryl Hall/John Oates
2023-01-03 17:42:56,Peg,Steely Dan
2023-01-03 17:45:56,Magic,Olivia Newton-John
2023-01-03 17:50:07,Arthur's Theme,Christopher Cross
2023-01-03 17:54:16,What a Fool Believes,Doobie Brothers
2023-01-03 17:58:27,What You Won't Do For Love,Bobby Caldwell
2023-01-03 18:03:15,Year Of The Cat,Al Stewart
2023-01-03 18:06:50,Show And Tell,Al Wilson
2023-01-03 18:11:01,Dreams,Fleetwood Mac
2023-01-03 18:15:49,You Make Me Feel Like Dancing,Leo Sayer
2023-01-03 18:17:36,Sister Golden Hair,America
2023-01-03 18:20:35,Jojo,Boz Scaggs
2023-01-03 18:26:33,Him,Rupert Holmes
2023-01-03 18:30:44,Diamond Girl,Seals/Crofts
2023-01-03 18:34:54,Georgy Porgy,Toto/Cheryl Lynn
2023-01-03 18:39:05,I Keep Forgettin' (82),Michael McDonald
2023-01-03 18:43:16,She's Gone,Daryl Hall/John Oates
2023-01-03 18:46:16,Right Down The Line,Gerry Rafferty
2023-01-03 18:50:26,Please Come To Boston,Dave Loggins
2023-01-03 18:54:37,Dream Weaver,Gary Wright
2023-01-03 18:57:36,Spooky,Atlanta Rhythm Section
2023-01-03 19:03:00,Reminiscing,Little River Band
2023-01-03 19:06:36,"Baby, What A Big Surprise",Chicago
2023-01-03 19:10:09,Take It Uptown,Bill Champlin
2023-01-03 19:13:07,Rhiannon,Fleetwood Mac
2023-01-03 19:17:55,How 'Bout Us,Champaign
2023-01-03 19:20:18,Do It Again,Steely Dan
2023-01-03 19:20:55,How 'Bout Us,Champaign
2023-01-03 19:21:31,Do It Again,Steely Dan
2023-01-03 19:26:18,Biggest Part Of Me,Ambrosia
2023-01-03 19:30:31,A Horse With No Name,America
2023-01-03 19:35:18,All Right,Christopher Cross
2023-01-03 19:39:29,The Things We Do For Love,10cc
2023-01-03 19:41:52,Sweet Freedom,Michael McDonald
2023-01-03 19:46:39,Southern Cross,"Crosby, Stills & Nash"
2023-01-03 19:51:25,Thunder Island,Jay Ferguson
2023-01-03 19:53:49,Couldn't Get It Right,Climax Blues Band
2023-01-03 19:57:23,It's Too Late,Carole King
2023-01-03 20:01:35,I Believe In Love,Kenny Loggins
2023-01-03 20:05:46,You're No Good,Linda Ronstadt
2023-01-03 20:08:46,Steal Away,Robbie Dupree
2023-01-03 20:11:46,Afternoon Delight,Starland Vocal Band
2023-01-03 20:14:47,How Long,Ace
2023-01-03 20:18:56,Answering Machine,Rupert Holmes
2023-01-03 20:21:19,Africa,Toto
2023-01-03 20:26:42,Everywhere,Fleetwood Mac
2023-01-03 20:28:30,Baby I'm A Want You,Bread
2023-01-03 20:31:31,Keep On Loving You,REO Speedwagon
2023-01-03 20:35:41,Dirty Work,Steely Dan
2023-01-03 20:38:40,Coconut,Harry Nilsson
2023-01-03 20:41:39,Georgia,Boz Scaggs
2023-01-03 20:45:51,Feels So Good,Chuck Mangione
2023-01-03 20:48:49,Summer Breeze,Seals/Crofts
2023-01-03 20:53:01,Nights Are Forever Without You,E.Dan/J.F.Coley
2023-01-03 20:55:25,Listen To The Music,Doobie Brothers
2023-01-03 20:58:24,Even The Nights Are Better,Air Supply
2023-01-03 21:02:34,This Is It,Kenny Loggins
2023-01-03 21:06:44,Dreadlock Holiday,10cc
2023-01-03 21:11:31,Amie,Pure Prairie League
2023-01-03 21:15:44,Sail On,Commodores
2023-01-03 21:19:21,Baker Street,Gerry Rafferty
2023-01-03 21:24:45,Daisy Jane,America
