time_stamp,song,artist
2022-12-28 05:18:53,Coconut,Harry Nilsson
2022-12-28 05:21:16,Ride Like The Wind,Christopher Cross
2022-12-28 05:26:03,How Much I Feel,Ambrosia
2022-12-28 05:30:50,Hello It's Me,Todd Rundgren
2022-12-28 05:34:23,I Just Wanna Stop,Gino Vanelli
2022-12-28 05:37:58,Love Will Find A Way,Pablo Cruise
2022-12-28 05:41:32,Sara Smile,Daryl Hall/John Oates
2022-12-28 05:43:55,Vahevala,Loggins/Messina
2022-12-28 05:48:42,Route 101,Herb Alpert
2022-12-28 05:52:16,Rosanna,Toto
2022-12-28 05:55:50,Cool Night,Paul Davis
2022-12-28 05:59:25,I Can't Tell You Why,Eagles
2022-12-28 06:04:13,Heart Of The Night,Poco
2022-12-28 06:07:48,You Can Do Magic,America
2022-12-28 06:12:34,Dreadlock Holiday,10cc
2022-12-28 06:17:20,Baby Come Back,Player
2022-12-28 06:20:56,Save Me A Place,Fleetwood Mac
2022-12-28 06:23:19,Listen To The Music,Doobie Brothers
2022-12-28 06:25:42,Nights Are Forever Without You,E.Dan/J.F.Coley
2022-12-28 06:29:19,Any Major Dude Will Tell You,Steely Dan
2022-12-28 06:31:42,I Love You,Climax Blues Band
2022-12-28 06:36:26,Sailing,Christopher Cross
2022-12-28 06:40:00,Oriental Gate,Sanford Townsend Band
2022-12-28 06:43:35,Still The One,Orleans
2022-12-28 06:48:23,You're Out To Lose,Pablo Cruise
2022-12-28 06:50:46,Kiss On My List,Daryl Hall/John Oates
2022-12-28 06:55:33,"Who's Right, Who's Wrong?",Pages
2022-12-28 06:59:08,One Of These Nights,Eagles
2022-12-28 07:08:41,Into The Night,Benny Mardones
2022-12-28 07:12:17,I Believe In Love,Kenny Loggins
2022-12-28 07:15:52,Lido Shuffle,Boz Scaggs
2022-12-28 07:19:27,Escape (The Pina Colada Song),Rupert Holmes
2022-12-28 07:23:03,I'm Not In Love,10cc
2022-12-28 07:26:37,Caribbean Queen,Billy Ocean
2022-12-28 07:31:24,Takin' It To The Streets,Doobie Brothers
2022-12-28 07:35:00,Wildfire,Michael Martin Murphey
2022-12-28 07:37:23,Dreams,Fleetwood Mac
2022-12-28 07:42:08,Biggest Part Of Me,Ambrosia
2022-12-28 07:46:57,I Really Don't Know Anymore,Christopher Cross
2022-12-28 07:49:20,Hey Nineteen,Steely Dan
2022-12-28 07:55:17,Rock The Boat,Hues Corporation
2022-12-28 07:58:53,I Can't Go For That (No Can Do),Hall/Oates
2022-12-28 08:01:17,Can We Still Be Friends?,Robert Palmer
2022-12-28 08:04:51,Devil Woman,Cliff Richard
2022-12-28 08:08:27,Sister Golden Hair,America
2022-12-28 08:12:01,So In To You,Atlanta Rhythm Section
2022-12-28 08:16:47,You Make Me Feel Like Dancing,Leo Sayer
2022-12-28 08:19:12,Couldn't Get It Right,Climax Blues Band
2022-12-28 08:22:47,Him,Rupert Holmes
2022-12-28 08:26:22,This Is It,Kenny Loggins
2022-12-28 08:29:57,How 'Bout Us,Champaign
2022-12-28 08:33:33,Thunder Island,Jay Ferguson
2022-12-28 08:37:07,What A Fool Believes,Doobie Brothers
2022-12-28 08:40:41,We're In This Love Together,Al Jarreau
2022-12-28 08:44:15,Lowdown,Boz Scaggs
2022-12-28 08:49:00,Ride Like The Wind,Christopher Cross
2022-12-28 08:53:44,When You're In Love With..,Dr. Hook
2022-12-28 08:56:07,Deacon Blues,Steely Dan
2022-12-28 09:03:20,I'll Be Over You,Toto
2022-12-28 09:06:54,You Make My Dreams Come True,Hall and Oates
2022-12-28 09:10:30,Somebody's Baby,Jackson Browne
2022-12-28 09:14:06,Whatcha Gonna Do,Pablo Cruise
2022-12-28 09:17:40,How Much I Feel,Ambrosia
2022-12-28 09:22:26,Keep On Loving You,REO Speedwagon
2022-12-28 09:26:02,Ventura Highway,America
2022-12-28 09:28:24,Feels So Good,Chuck Mangione
2022-12-28 09:32:01,Make It With You,Bread
2022-12-28 09:35:37,Heart To Heart,Kenny Loggins
2022-12-28 09:40:24,Just The Two Of Us,Grover Washington Jr.
2022-12-28 09:45:12,I Know I'm Not Wrong,Fleetwood Mac
2022-12-28 09:47:34,I'd Really Love To See You Tonight,E.Dan/J.F.Coley
2022-12-28 09:49:58,Every Kinda People,Robert Palmer
2022-12-28 09:53:32,You Belong To Me,Doobie Brothers
2022-12-28 09:55:57,"My Girl (Gone, Gone, Gone)",Chilliwack
2022-12-28 10:00:43,Dream Weaver,Gary Wright
2022-12-28 10:04:53,Better Love Next Time,Dr. Hook
2022-12-28 10:06:41,Arthur's Theme,Christopher Cross
2022-12-28 10:12:03,On And On,Stephen Bishop
2022-12-28 10:13:49,She's Gone,Daryl Hall/John Oates
2022-12-28 10:18:00,Just Another Day In Paradise,Bertie Higgins
2022-12-28 10:20:22,You Can Do Magic,America
2022-12-28 10:25:09,Lotta Love,Nicolette Larson
2022-12-28 10:27:32,Dirty Work,Steely Dan
2022-12-28 10:31:08,All Night Long (All Night),Lionel Richie
2022-12-28 10:35:53,I Just Wanna Stop,Gino Vanelli
2022-12-28 10:38:51,Jackie Blue,Ozark Mountain Daredevils
2022-12-28 10:43:03,Rosanna,Toto
2022-12-28 10:47:13,"Baby, What A Big Surprise",Chicago
2022-12-28 10:49:36,WKRP In Cincinnati (Main Theme),Steve Carlisle
2022-12-28 10:51:59,You Make Loving Fun,Fleetwood Mac
2022-12-28 10:56:11,Magic,Olivia Newton-John
2022-12-28 11:00:59,I Can't Tell You Why,Eagles
2022-12-28 11:05:09,I Believe In Love,Kenny Loggins
2022-12-28 11:08:42,I Gotta Try,Michael McDonald
2022-12-28 11:11:41,Just Remember I Love You,Firefall
2022-12-28 11:16:28,Sexy Eyes,Dr. Hook
2022-12-28 11:18:51,What You Won't Do For Love,Bobby Caldwell
2022-12-28 11:23:01,Year Of The Cat,Al Stewart
2022-12-28 11:27:46,A Horse With No Name,America
2022-12-28 11:31:56,Sara Smile,Daryl Hall/John Oates
2022-12-28 11:34:19,All Right,Christopher Cross
2022-12-28 11:39:41,Please Come To Boston,Dave Loggins
2022-12-28 11:42:44,Escape (The Pina Colada Song),Rupert Holmes
2022-12-28 11:46:55,Show And Tell,Al Wilson
