time_stamp,song,artist
2023-01-06 02:16:46,Afternoon Delight,Starland Vocal Band
2023-01-06 02:19:44,Sailing,Christopher Cross
2023-01-06 02:22:44,Rock The Boat,Hues Corporation
2023-01-06 02:26:16,Dance With Me,Orleans
2023-01-06 02:29:15,When You're In Love With..,Dr. Hook
2023-01-06 02:32:15,I Can't Tell You Why,Eagles
2023-01-06 02:37:01,We're In This Love Together,Al Jarreau
2023-01-06 02:39:59,On And On,Stephen Bishop
2023-01-06 02:43:32,Dreams,Fleetwood Mac
2023-01-06 02:47:06,Just Another Day In Paradise,Bertie Higgins
2023-01-06 02:50:04,Sara Smile,Daryl Hall/John Oates
2023-01-06 02:53:38,You Can Do Magic,America
2023-01-06 02:54:13,Sara Smile,Daryl Hall/John Oates
2023-01-06 02:54:49,You Can Do Magic,America
2023-01-06 03:01:19,Baby Come Back,Player
2023-01-06 03:05:30,It's Too Late,Carole King
2023-01-06 03:09:38,Takin' It To The Streets,Doobie Brothers
2023-01-06 03:12:36,Can We Still Be Friends?,Robert Palmer
2023-01-06 03:16:11,I'm Alright,Kenny Loggins
2023-01-06 03:19:44,Deacon Blues,Steely Dan
2023-01-06 03:27:29,Brandy (You're A Fine Girl),Looking Glass
2023-01-06 03:29:51,All Night Long (All Night),Lionel Richie
2023-01-06 03:34:01,Diamond Girl,Seals/Crofts
2023-01-06 03:38:11,WKRP In Cincinnati (Main Theme),Steve Carlisle
2023-01-06 03:41:09,One Of These Nights,Eagles
2023-01-06 03:45:18,Magic,Olivia Newton-John
2023-01-06 03:50:40,I Really Don't Know Anymore,Christopher Cross
2023-01-06 03:54:16,You Make Loving Fun,Fleetwood Mac
2023-01-06 03:58:24,Love Will Find A Way,Pablo Cruise
2023-01-06 04:01:58,I Can't Go For That (No Can Do),Hall/Oates
2023-01-06 04:04:19,Jojo,Boz Scaggs
2023-01-06 04:11:03,99,Toto
2023-01-06 04:15:47,Sister Golden Hair,America
2023-01-06 04:18:45,What a Fool Believes,Doobie Brothers
2023-01-06 04:22:53,What A Fool Believes,Doobie Brothers
2023-01-06 04:26:28,I.G.Y.,Donald Fagen
2023-01-06 04:31:51,Jackie Blue,Ozark Mountain Daredevils
2023-01-06 04:36:36,Right Down The Line,Gerry Rafferty
2023-01-06 04:39:33,Show And Tell,Al Wilson
2023-01-06 04:42:34,All Out Of Love,Air Supply
2023-01-06 04:46:07,Spooky,Atlanta Rhythm Section
2023-01-06 04:50:51,You're The Only Woman,Ambrosia
2023-01-06 04:55:37,You Make Me Feel Like Dancing,Leo Sayer
2023-01-06 04:59:45,Give Me the Night,George Benson
2023-01-06 05:02:09,Time Passages,Al Stewart
2023-01-06 05:06:19,Make It With You,Bread
2023-01-06 05:09:20,Him,Rupert Holmes
2023-01-06 05:14:06,You Make My Dreams Come True,Hall and Oates
2023-01-06 05:16:28,Moonlight Feels Right,Starbuck
2023-01-06 05:20:03,Dream Weaver,Gary Wright
2023-01-06 05:23:37,A Horse With No Name,America
2023-01-06 05:27:47,Ventura Highway,America
2023-01-06 05:31:22,Key Largo,Bertie Higgins
2023-01-06 05:34:58,I Keep Forgettin' (82),Michael McDonald
2023-01-06 05:38:31,I Go Crazy,Paul Davis
2023-01-06 05:41:30,You Are The Woman,Firefall
2023-01-06 05:43:54,Heart Of The Night,Poco
2023-01-06 05:48:41,Rhiannon,Fleetwood Mac
2023-01-06 05:52:53,Thunder Island,Jay Ferguson
2023-01-06 05:57:37,I'd Really Love To See You Tonight,E.Dan/J.F.Coley
2023-01-06 05:59:59,Keep On Loving You,REO Speedwagon
2023-01-06 06:04:09,I Believe In Love,Kenny Loggins
2023-01-06 06:06:32,I Love You,Climax Blues Band
2023-01-06 06:10:43,Year Of The Cat,Al Stewart
2023-01-06 06:15:29,Ride Like The Wind,Christopher Cross
2023-01-06 06:19:02,You're Out To Lose,Pablo Cruise
2023-01-06 06:22:35,She's Gone,Daryl Hall/John Oates
2023-01-06 06:26:46,How Much I Feel,Ambrosia
2023-01-06 06:31:34,"Who's Right, Who's Wrong?",Pages
2023-01-06 06:35:09,Dance With Me,Orleans
2023-01-06 06:37:33,Daisy Jane,America
2023-01-06 06:41:42,Yah-Mo Be There,James Ingram
2023-01-06 06:45:16,Into The Night,Benny Mardones
2023-01-06 06:48:50,Caribbean Queen,Billy Ocean
2023-01-06 06:53:36,Dreams,Fleetwood Mac
2023-01-06 06:57:46,Cool Change,Little River Band
2023-01-06 07:01:21,Coconut,Harry Nilsson
2023-01-06 07:06:42,Deacon Blues,Steely Dan
2023-01-06 07:12:39,Feels So Good,Chuck Mangione
2023-01-06 07:13:15,Deacon Blues,Steely Dan
2023-01-06 07:13:51,Feels So Good,Chuck Mangione
2023-01-06 07:16:14,This Is It,Kenny Loggins
2023-01-06 07:21:36,Dreadlock Holiday,10cc
2023-01-06 07:25:09,Devil Woman,Cliff Richard
2023-01-06 07:28:43,Rich Girl,Daryl Hall/John Oates
2023-01-06 07:30:30,"My Girl (Gone, Gone, Gone)",Chilliwack
2023-01-06 07:35:17,Sailing,Christopher Cross
2023-01-06 07:38:51,Diamond Girl,Seals/Crofts
2023-01-06 07:43:01,On And On,Stephen Bishop
2023-01-06 07:45:59,You Belong To Me,Doobie Brothers
2023-01-06 07:48:56,Just Another Day In Paradise,Bertie Higgins
2023-01-06 07:51:55,One Of These Nights,Eagles
2023-01-06 07:57:17,Lotta Love,Nicolette Larson
2023-01-06 07:59:40,All Night Long (All Night),Lionel Richie
2023-01-06 08:04:26,Sister Golden Hair,America
2023-01-06 08:06:51,Ride Captain Ride,Blues Image
2023-01-06 08:11:01,All Out Of Love,Air Supply
2023-01-06 08:15:47,Magnet And Steel,Walter Egan
2023-01-06 08:17:35,You're The Only Woman,Ambrosia
2023-01-06 08:22:55,Josie,Steely Dan
2023-01-06 08:26:30,Give Me the Night,George Benson
2023-01-06 08:30:05,Big Love,Fleetwood Mac
2023-01-06 08:33:42,Sara Smile,Daryl Hall/John Oates
2023-01-06 08:37:16,I Gotta Try,Michael McDonald
2023-01-06 08:40:52,Just The Two Of Us,Grover Washington Jr.
2023-01-06 08:45:02,Hello It's Me,Todd Rundgren
2023-01-06 08:48:00,Make It With You,Bread
2023-01-06 08:51:35,Somebody's Baby,Jackson Browne
2023-01-06 08:56:20,Listen To The Music,Doobie Brothers
2023-01-06 08:59:19,Sail On,Commodores
2023-01-06 09:04:06,Ventura Highway,America
2023-01-06 09:06:28,Even The Nights Are Better,Air Supply
2023-01-06 09:10:05,Dream Weaver,Gary Wright
2023-01-06 09:13:40,Sexy Eyes,Dr. Hook
2023-01-06 09:17:23, ,
2023-01-06 09:17:58,Arthur's Theme,Christopher Cross
2023-01-06 09:20:21, ,
2023-01-06 09:20:57,Oriental Gate,Sanford Townsend Band
2023-01-06 09:24:34,You Are The Woman,Firefall
2023-01-06 09:27:06, ,
2023-01-06 09:27:41,Magic,Olivia Newton-John
2023-01-06 09:30:40, ,
2023-01-06 09:31:52,I'd Really Love To See You Tonight,E.Dan/J.F.Coley
2023-01-06 09:34:13,Breezin',George Benson
2023-01-06 09:39:38,Year Of The Cat,Al Stewart
2023-01-06 09:41:26, ,
2023-01-06 09:42:37,Year Of The Cat,Al Stewart
2023-01-06 09:44:59,Kiss On My List,Daryl Hall/John Oates
2023-01-06 09:49:07,Show And Tell,Al Wilson
2023-01-06 09:51:41, ,
2023-01-06 09:52:53,You Make Loving Fun,Fleetwood Mac
2023-01-06 09:55:56,Reminiscing,Little River Band
2023-01-06 09:58:38,You Make Me Feel Like Dancing,Leo Sayer
2023-01-06 10:00:25,Do It Again,Steely Dan
2023-01-06 10:04:34, ,
2023-01-06 10:05:45,Do It Again,Steely Dan
2023-01-06 10:06:56, ,
2023-01-06 10:08:08,I'll Be Over You,Toto
2023-01-06 10:10:31, ,
2023-01-06 10:11:07,Takin' It To The Streets,Doobie Brothers
2023-01-06 10:14:41,Take It Uptown,Bill Champlin
2023-01-06 10:18:49,Never Be The Same,Christopher Cross
2023-01-06 10:23:35,Just Remember I Love You,Firefall
2023-01-06 10:25:59,What You Won't Do For Love,Bobby Caldwell
2023-01-06 10:30:45,Wildfire,Michael Martin Murphey
2023-01-06 10:33:42,So In To You,Atlanta Rhythm Section
2023-01-06 10:37:53,A Horse With No Name,America
2023-01-06 10:42:39,I Believe In Love,Kenny Loggins
2023-01-06 10:45:37,How 'Bout Us,Champaign
2023-01-06 10:48:36,Thunder Island,Jay Ferguson
2023-01-06 10:52:46,I Can't Go For That (No Can Do),Hall/Oates
2023-01-06 10:56:58,It's Too Late,Carole King
2023-01-06 11:00:32,Escape (The Pina Colada Song),Rupert Holmes
2023-01-06 11:04:42,Biggest Part Of Me,Ambrosia
2023-01-06 11:07:41,Keep On Loving You,REO Speedwagon
2023-01-06 11:11:51,Dirty Work,Steely Dan
2023-01-06 11:14:50,Coconut,Harry Nilsson
