time_stamp,song,artist
2022-12-28 15:50:13,WKRP In Cincinnati (Main Theme),Steve Carlisle
2022-12-28 15:52:33,Eyes Of The World,Fleetwood Mac
2022-12-28 15:56:05,Sweet Freedom,Michael McDonald
2022-12-28 16:00:12,Danny's Song,Loggins/Messina
2022-12-28 16:04:54,I Can't Go For That (No Can Do),Hall/Oates
2022-12-28 16:07:50,Magic,Olivia Newton-John
2022-12-28 16:12:32,Baby Come Back,Player
2022-12-28 16:16:03,Year Of The Cat,Al Stewart
2022-12-28 16:20:44,Deacon Blues,Steely Dan
2022-12-28 16:28:59,Please Come To Boston,Dave Loggins
2022-12-28 16:32:31,You Can Do Magic,America
2022-12-28 16:36:03,Show And Tell,Al Wilson
2022-12-28 16:39:36,One Of These Nights,Eagles
2022-12-28 16:44:17,Spooky,Atlanta Rhythm Section
2022-12-28 16:50:11,Just Remember I Love You,Firefall
2022-12-28 16:51:57,You Make Me Feel Like Dancing,Leo Sayer
2022-12-28 16:55:28,What You Won't Do For Love,Bobby Caldwell
2022-12-28 17:00:10,Take It Uptown,Bill Champlin
2022-12-28 17:03:42,Right Down The Line,Gerry Rafferty
2022-12-28 17:07:13,Rock The Boat,Hues Corporation
2022-12-28 17:11:55,I Really Don't Know Anymore,Christopher Cross
2022-12-28 17:14:16,I Keep Forgettin' (82),Michael McDonald
2022-12-28 17:17:47,We're In This Love Together,Al Jarreau
2022-12-28 17:21:19,You Make My Dreams Come True,Hall and Oates
2022-12-28 17:24:52,Rhiannon,Fleetwood Mac
2022-12-28 17:28:24,Heart To Heart,Kenny Loggins
2022-12-28 17:34:18,You're The Only Woman,Ambrosia
2022-12-28 17:39:01,How 'Bout Us,Champaign
2022-12-28 17:42:33,Sister Golden Hair,America
2022-12-28 17:44:53,Thunder Island,Jay Ferguson
2022-12-28 17:48:24,It's Too Late,Carole King
2022-12-28 17:53:08,Peg,Steely Dan
2022-12-28 17:56:40,Cool Change,Little River Band
2022-12-28 18:00:11,Better Love Next Time,Dr. Hook
2022-12-28 18:03:45,Diamond Girl,Seals/Crofts
2022-12-28 18:07:16,Him,Rupert Holmes
2022-12-28 18:11:58,Dream Weaver,Gary Wright
2022-12-28 18:15:31,Keep On Loving You,REO Speedwagon
2022-12-28 18:19:02,Coconut,Harry Nilsson
2022-12-28 18:22:35,You Belong To Me,Doobie Brothers
2022-12-28 18:24:59,Feels So Good,Chuck Mangione
2022-12-28 18:29:40,Arthur's Theme,Christopher Cross
2022-12-28 18:33:11,Couldn't Get It Right,Climax Blues Band
2022-12-28 18:36:43,The Things We Do For Love,10cc
2022-12-28 18:39:05,I'd Really Love To See You Tonight,E.Dan/J.F.Coley
2022-12-28 18:42:36,Even The Nights Are Better,Air Supply
2022-12-28 18:46:08,Ventura Highway,America
2022-12-28 18:49:38,Georgy Porgy,Toto/Cheryl Lynn
2022-12-28 18:54:22,You Make Loving Fun,Fleetwood Mac
2022-12-28 18:57:53,Still The One,Orleans
2022-12-28 19:01:26,Sail On,Commodores
2022-12-28 19:04:55,So In To You,Atlanta Rhythm Section
2022-12-28 19:09:40,Afternoon Delight,Starland Vocal Band
2022-12-28 19:13:12,I Believe In Love,Kenny Loggins
2022-12-28 19:16:45,Love Will Find A Way,Pablo Cruise
2022-12-28 19:20:16,Dirty Work,Steely Dan
2022-12-28 19:23:48,Dujii,Kool & The Gang
2022-12-28 19:28:31,Listen To The Music,Doobie Brothers
2022-12-28 19:33:14,Best Of My Love,Eagles
2022-12-28 19:37:56,All Right,Christopher Cross
2022-12-28 19:41:29,Dreadlock Holiday,10cc
2022-12-28 19:46:10,Escape (The Pina Colada Song),Rupert Holmes
2022-12-28 19:49:42,Nights Are Forever Without You,E.Dan/J.F.Coley
2022-12-28 19:52:04,Biggest Part Of Me,Ambrosia
2022-12-28 19:56:47,Gypsy,Fleetwood Mac
2022-12-28 20:00:18,Steal Away,Robbie Dupree
2022-12-28 20:03:50,Somebody's Baby,Jackson Browne
2022-12-28 20:08:33,How Long,Ace
2022-12-28 20:10:54,A Horse With No Name,America
2022-12-28 20:15:36,Africa,Toto
2022-12-28 20:20:17,Ride Captain Ride,Blues Image
2022-12-28 20:23:49,This Is It,Kenny Loggins
2022-12-28 20:27:19,Route 101,Herb Alpert
2022-12-28 20:30:54,Baby I'm A Want You,Bread
2022-12-28 20:33:15,"Baby, What A Big Surprise",Chicago
2022-12-28 20:36:47,Cool Night,Paul Davis
2022-12-28 20:39:12,Any Major Dude Will Tell You,Steely Dan
2022-12-28 20:42:47,Moonlight Feels Right,Starbuck
2022-12-28 20:46:19,Takin' It To The Streets,Doobie Brothers
2022-12-28 20:49:51,Georgia,Boz Scaggs
2022-12-28 20:53:23,You're No Good,Linda Ronstadt
2022-12-28 20:58:05,Summer Breeze,Seals/Crofts
2022-12-28 21:00:28,Drift Away,Dobie Gray
2022-12-28 21:05:10,Amie,Pure Prairie League
2022-12-28 21:08:42,Heart Of The Night,Poco
2022-12-28 21:13:26,Daisy Jane,America
2022-12-28 21:16:56,Baker Street,Gerry Rafferty
2022-12-28 21:22:51,Give Me the Night,George Benson
2022-12-28 21:26:23,"Whenever I Call You ""Friend""",Kenny Loggins/Stevie Nicks
2022-12-28 21:29:55,Just Remember I Love You,Firefall
2022-12-28 21:33:26,99,Toto
2022-12-28 21:38:08,Dream Weaver,Gary Wright
2022-12-28 21:42:49,I Love You,Climax Blues Band
2022-12-28 21:46:21,Only A Fool Would Say That,Steely Dan
2022-12-28 21:49:53,Make It With You,Bread
2022-12-28 21:53:24,Oriental Gate,Sanford Townsend Band
2022-12-28 21:55:47,What A Fool Believes,Doobie Brothers
2022-12-28 22:00:30,Lowdown,Boz Scaggs
2022-12-28 22:05:13,You're Out To Lose,Pablo Cruise
2022-12-28 22:08:43,Arthur's Theme,Christopher Cross
2022-12-28 22:12:15,"Who's Right, Who's Wrong?",Pages
2022-12-28 22:16:59,Ventura Highway,America
2022-12-28 22:20:31,Better Love Next Time,Dr. Hook
2022-12-28 22:22:52,You Make Loving Fun,Fleetwood Mac
2022-12-28 22:26:24,I'd Really Love To See You Tonight,E.Dan/J.F.Coley
2022-12-28 22:28:45,I Go Crazy,Paul Davis
2022-12-28 22:32:17,What You Won't Do For Love,Bobby Caldwell
2022-12-28 22:37:00,"My Girl (Gone, Gone, Gone)",Chilliwack
2022-12-28 22:40:32,How Much I Feel,Ambrosia
2022-12-28 22:45:14,Every Kinda People,Robert Palmer
2022-12-28 22:48:46,Couldn't Get It Right,Climax Blues Band
2022-12-28 22:51:07,Night By Night,Steely Dan
2022-12-28 22:54:39,I Believe In Love,Kenny Loggins
2022-12-28 22:59:22,I'm Not In Love,10cc
2022-12-28 23:02:55,Yah-Mo Be There,James Ingram
2022-12-28 23:07:36,Whatcha Gonna Do,Pablo Cruise
2022-12-28 23:09:58,All Right,Christopher Cross
2022-12-28 23:14:41,Into The Night,Benny Mardones
2022-12-28 23:19:28,Escape (The Pina Colada Song),Rupert Holmes
2022-12-28 23:22:59,On And On,Stephen Bishop
2022-12-28 23:25:21,Steal Away,Robbie Dupree
2022-12-28 23:29:28,Jackie Blue,Ozark Mountain Daredevils
2022-12-28 23:33:38,How Long,Ace
2022-12-28 23:36:34,Wildfire,Michael Martin Murphey
2022-12-28 23:38:55,Africa,Toto
2022-12-28 23:43:41,Gypsy,Fleetwood Mac
