time_stamp,song,artist
2022-12-25 03:51:09,House Full Of Love,Michael McDonald
2022-12-25 03:55:56,I'd Really Love To See You Tonight,E.Dan/J.F.Coley
2022-12-25 03:58:19,How 'Bout Us,Champaign
2022-12-25 04:01:54,Feels So Good,Chuck Mangione
2022-12-25 04:05:30,Reminiscing,Little River Band
2022-12-25 04:07:55,Georgy Porgy,Toto/Cheryl Lynn
2022-12-25 04:13:53,What You Won't Do For Love,Bobby Caldwell
2022-12-25 04:18:41,Santa Claus Is Coming To Town,Peter Cetera
2022-12-25 04:21:05,You're No Good,Linda Ronstadt
2022-12-25 04:25:51,Still The One,Orleans
2022-12-25 04:29:28,Dreadlock Holiday,10cc
2022-12-25 04:34:15,So In To You,Atlanta Rhythm Section
2022-12-25 04:37:50,Best Of My Love,Eagles
2022-12-25 04:42:36,Ride Captain Ride,Blues Image
2022-12-25 04:46:11,I Keep Forgettin' (82),Michael McDonald
2022-12-25 04:49:46,Keep On Loving You,REO Speedwagon
2022-12-25 04:53:22,Couldn't Get It Right,Climax Blues Band
2022-12-25 04:55:45,Sail On,Commodores
2022-12-25 04:59:20,Everyday Will Be Like A Holiday,Daryl Hall/John Oates
2022-12-25 05:04:07,Hello It's Me,Todd Rundgren
2022-12-25 05:07:43,I Believe In Love,Kenny Loggins
2022-12-25 05:12:30,Green Earrings,Steely Dan
2022-12-25 05:14:53,Escape (The Pina Colada Song),Rupert Holmes
2022-12-25 05:19:39,Nights Are Forever Without You,E.Dan/J.F.Coley
2022-12-25 05:22:03,Biggest Part Of Me,Ambrosia
2022-12-25 05:26:49,Love Will Find A Way,Pablo Cruise
2022-12-25 05:29:13,Steal Away,Robbie Dupree
2022-12-25 05:32:49,Route 101,Herb Alpert
2022-12-25 05:36:23,Oh Come All Ye Faithful,Al Jarreau
2022-12-25 05:39:58,The Things We Do For Love,10cc
2022-12-25 05:44:46,Africa,Toto
2022-12-25 05:48:22,Cool Night,Paul Davis
2022-12-25 05:50:45,Baby I'm A Want You,Bread
2022-12-25 05:53:08,Magnet And Steel,Walter Egan
2022-12-25 05:56:43,All Right,Christopher Cross
2022-12-25 06:01:30,Moonlight Feels Right,Starbuck
2022-12-25 06:05:07,How Long,Ace
2022-12-25 06:07:31,On Christmas Morning,Michael McDonald
2022-12-25 06:12:19,This Is It,Kenny Loggins
2022-12-25 06:15:55,Drift Away,Dobie Gray
2022-12-25 06:19:31,Key Largo,Bertie Higgins
2022-12-25 06:21:55,Do It Again,Steely Dan
2022-12-25 06:27:54,Heart Of The Night,Poco
2022-12-25 06:33:52,Georgia,Boz Scaggs
2022-12-25 06:37:29,Christmas Must Be Tonight,Daryl Hall/John Oates
2022-12-25 06:41:40,I Love You,Climax Blues Band
2022-12-25 06:45:16,Summer Breeze,Seals/Crofts
2022-12-25 06:48:52,I'm Not In Love,10cc
2022-12-25 06:53:39,I Just Wanna Stop,Gino Vanelli
2022-12-25 06:56:02,Oriental Gate,Sanford Townsend Band
2022-12-25 06:59:38,"Who's Right, Who's Wrong?",Pages
2022-12-25 07:04:26,You Belong To Me,Doobie Brothers
2022-12-25 07:06:50,Baker Street,Gerry Rafferty
2022-12-25 07:12:50,Into The Night,Benny Mardones
2022-12-25 07:17:36,Amie,Pure Prairie League
2022-12-25 07:22:22,The Best Christmas,Christopher Cross
2022-12-25 07:25:57,How Much I Feel,Ambrosia
2022-12-25 07:30:45,When You're In Love With..,Dr. Hook
2022-12-25 07:34:22,Whatcha Gonna Do,Pablo Cruise
2022-12-25 07:36:45,Dirty Work,Steely Dan
2022-12-25 07:39:09,Wildfire,Michael Martin Murphey
2022-12-25 07:43:21,Rich Girl,Daryl Hall/John Oates
2022-12-25 07:44:32,Christmas In California,Captain & Tennille
2022-12-25 07:48:08,A Horse With No Name,America
2022-12-25 07:51:07,Lowdown,Boz Scaggs
2022-12-25 07:57:08,Everywhere,Fleetwood Mac
2022-12-25 08:00:44,Rosanna,Toto
2022-12-25 08:04:20,Every Kinda People,Robert Palmer
2022-12-25 08:07:56,On And On,Stephen Bishop
2022-12-25 08:10:54,Ride Like The Wind,Christopher Cross
2022-12-25 08:14:30,Just Another Day In Paradise,Bertie Higgins
2022-12-25 08:17:30,I Can't Tell You Why,Eagles
2022-12-25 08:22:53,Lotta Love,Nicolette Larson
2022-12-25 08:25:17,Have Yourself A Merry Little Christmas,Michael McDonald
2022-12-25 08:28:51,"Baby, What A Big Surprise",Chicago
2022-12-25 08:31:16,I'd Really Love To See You Tonight,E.Dan/J.F.Coley
2022-12-25 08:33:40,Mistress of Mine,Little River Band
2022-12-25 08:39:37,You Are The Woman,Firefall
2022-12-25 08:42:01,Better Love Next Time,Dr. Hook
2022-12-25 08:45:00,Any Major Dude Will Tell You,Steely Dan
2022-12-25 08:47:25,All Night Long (All Night),Lionel Richie
2022-12-25 08:52:12,Sara Smile,Daryl Hall/John Oates
2022-12-25 08:55:11,Southern Cross,"Crosby, Stills & Nash"
2022-12-25 08:59:22,This Christmas,The Tribe Band ft. Kenny Loggins/Michael McDonald
2022-12-25 09:03:32,Gypsy,Fleetwood Mac
2022-12-25 09:08:23,Sailing,Christopher Cross
2022-12-25 09:11:57,Daisy Jane,America
2022-12-25 09:14:57,Just The Two Of Us,Grover Washington Jr.
2022-12-25 09:18:32,I'm Alright,Kenny Loggins
2022-12-25 09:21:34,One Of These Nights,Eagles
2022-12-25 09:26:58,You're Out To Lose,Pablo Cruise
2022-12-25 09:30:34,Listen To The Music,Doobie Brothers
2022-12-25 09:32:57,O Tannenbaum,Steve Lukather
2022-12-25 09:37:09,Brandy (You're A Fine Girl),Looking Glass
2022-12-25 09:39:33,WKRP In Cincinnati (Main Theme),Steve Carlisle
2022-12-25 09:41:57,Please Come To Boston,Dave Loggins
2022-12-25 09:46:44,Diamond Girl,Seals/Crofts
2022-12-25 09:50:59,Sexy Eyes,Dr. Hook
2022-12-25 09:54:36,Hey Nineteen,Steely Dan
2022-12-25 09:58:12,Winter Wonderland,Air Supply
2022-12-25 10:00:35,Magic,Olivia Newton-John
2022-12-25 10:05:22,Kiss On My List,Daryl Hall/John Oates
2022-12-25 10:09:34,Year Of The Cat,Al Stewart
2022-12-25 10:14:58,Arthur's Theme,Christopher Cross
2022-12-25 10:17:23,The Things We Do For Love,10cc
2022-12-25 10:21:00,Spooky,Atlanta Rhythm Section
2022-12-25 10:26:24,Just Remember I Love You,Firefall
2022-12-25 10:30:06,Couldn't Get It Right,Climax Blues Band
2022-12-25 10:32:31,"My Girl (Gone, Gone, Gone)",Chilliwack
2022-12-25 10:36:44,Takin' It To The Streets,Doobie Brothers
2022-12-25 10:40:22,White Christmas,Kenny Loggins
2022-12-25 10:43:22,Cool Change,Little River Band
2022-12-25 10:52:19, , 
