time_stamp,song,artist
2023-01-02 19:11:00,Love Will Find A Way,Pablo Cruise
2023-01-02 19:15:06,How Much I Feel,Ambrosia
2023-01-02 19:19:13,Ride Captain Ride,Blues Image
2023-01-02 19:23:56,Kiss On My List,Daryl Hall/John Oates
2023-01-02 19:28:02,Hard Life,Little River Band
2023-01-02 19:32:10,Lowdown,Boz Scaggs
2023-01-02 19:36:53,I'm Alright,Kenny Loggins
2023-01-02 19:41:00,Hey Nineteen,Steely Dan
2023-01-02 19:45:45,Sail On,Commodores
2023-01-02 19:49:53,I Just Wanna Stop,Gino Vanelli
2023-01-02 19:52:49,Route 101,Herb Alpert
2023-01-02 19:55:46,Rosanna,Toto
2023-01-02 19:59:55,Cool Night,Paul Davis
2023-01-02 20:02:52,One Of These Nights,Eagles
2023-01-02 20:08:08,Magnet And Steel,Walter Egan
2023-01-02 20:11:05,What A Fool Believes,Doobie Brothers
2023-01-02 20:14:36,Moonlight Feels Right,Starbuck
2023-01-02 20:18:41,Sailing,Christopher Cross
2023-01-02 20:22:49,Drift Away,Dobie Gray
2023-01-02 20:25:45,Dreams,Fleetwood Mac
2023-01-02 20:30:29,Key Largo,Bertie Higgins
2023-01-02 20:33:25,Sara Smile,Daryl Hall/John Oates
2023-01-02 20:36:21,Breezin',George Benson
2023-01-02 20:42:13,Jackie Blue,Ozark Mountain Daredevils
2023-01-02 20:45:09,Baby Come Back,Player
2023-01-02 20:49:17,I Gotta Try,Michael McDonald
2023-01-02 20:53:23,You Can Do Magic,America
2023-01-02 20:56:20,Brandy (You're A Fine Girl),Looking Glass
2023-01-02 21:00:27,On And On,Stephen Bishop
2023-01-02 21:02:14,Deacon Blues,Steely Dan
2023-01-02 21:09:20,Georgy Porgy,Toto/Cheryl Lynn
2023-01-02 21:15:12,I Keep Forgettin' (82),Michael McDonald
2023-01-02 21:19:23,I Really Don't Know Anymore,Christopher Cross
2023-01-02 21:22:19,I Go Crazy,Paul Davis
2023-01-02 21:26:28,You Make Loving Fun,Fleetwood Mac
2023-01-02 21:30:00,Jojo,Boz Scaggs
2023-01-02 21:35:57,Sexy Eyes,Dr. Hook
2023-01-02 21:38:53,Diamond Girl,Seals/Crofts
2023-01-02 21:41:50,Just Another Day In Paradise,Bertie Higgins
2023-01-02 21:45:58,She's Gone,Daryl Hall/John Oates
2023-01-02 21:50:05,Lotta Love,Nicolette Larson
2023-01-02 21:52:26,"Baby, What A Big Surprise",Chicago
2023-01-02 21:56:37,Cool Change,Little River Band
2023-01-02 21:59:34,All Night Long (All Night),Lionel Richie
2023-01-02 22:03:44,Sister Golden Hair,America
2023-01-02 22:06:41,Right Down The Line,Gerry Rafferty
2023-01-02 22:10:13,WKRP In Cincinnati (Main Theme),Steve Carlisle
2023-01-02 22:13:46,Peg,Steely Dan
2023-01-02 22:17:19,Please Come To Boston,Dave Loggins
2023-01-02 22:22:04,Rhiannon,Fleetwood Mac
2023-01-02 22:26:11,Magic,Olivia Newton-John
2023-01-02 22:29:43,Year Of The Cat,Al Stewart
2023-01-02 22:34:28,You Belong To Me,Doobie Brothers
2023-01-02 22:38:02,Heart Of The Night,Poco
2023-01-02 22:42:45,All Out Of Love,Air Supply
2023-01-02 22:45:42,I Love You,Climax Blues Band
2023-01-02 22:49:50,You're The Only Woman,Ambrosia
2023-01-02 22:54:33,Oriental Gate,Sanford Townsend Band
2023-01-02 22:58:40,Kiss On My List,Daryl Hall/John Oates
2023-01-02 23:02:49,On The Wing,Crackin'
2023-01-02 23:05:46, ,
2023-01-02 23:07:33,Give Me the Night,George Benson
2023-01-02 23:09:54,You're Out To Lose,Pablo Cruise
2023-01-02 23:14:03,Ventura Highway,America
2023-01-02 23:16:59,Show And Tell,Al Wilson
2023-01-02 23:21:42,Make It With You,Bread
2023-01-02 23:23:29,Southern Cross,"Crosby, Stills & Nash"
2023-01-02 23:28:48,I Just Wanna Stop,Gino Vanelli
2023-01-02 23:31:46,"Whenever I Call You ""Friend""",Kenny Loggins/Stevie Nicks
2023-01-02 23:36:30,One Of These Nights,Eagles
2023-01-02 23:40:38,Spooky,Atlanta Rhythm Section
2023-01-02 23:45:21,Dream Weaver,Gary Wright
2023-01-02 23:48:54,Take It Uptown,Bill Champlin
2023-01-02 23:52:27,Arthur's Theme,Christopher Cross
2023-01-02 23:57:44,"Who's Right, Who's Wrong?",Pages
2023-01-03 00:01:17,You Are The Woman,Firefall
2023-01-03 00:04:49,Breezin',George Benson
