time_stamp,song,artist
2023-01-02 01:22:59,Biggest Part Of Me,Ambrosia
2023-01-02 01:28:51,Southern Cross,"Crosby, Stills & Nash"
2023-01-02 01:31:48,Steal Away,Robbie Dupree
2023-01-02 01:36:32,Book Of Love,Fleetwood Mac
2023-01-02 01:38:54,How Long,Ace
2023-01-02 01:42:26,Afternoon Delight,Starland Vocal Band
2023-01-02 01:45:23,Africa,Toto
2023-01-02 01:50:07,Spooky,Atlanta Rhythm Section
2023-01-02 01:54:49,Dirty Work,Steely Dan
2023-01-02 01:57:11,Feels So Good,Chuck Mangione
2023-01-02 02:01:54,Baby I'm A Want You,Bread
2023-01-02 02:04:17,Daisy Jane,America
2023-01-02 02:06:02,Georgia,Boz Scaggs
2023-01-02 02:11:21,Nights Are Forever Without You,E.Dan/J.F.Coley
2023-01-02 02:13:43,Summer Breeze,Seals/Crofts
2023-01-02 02:17:15,Heart To Heart,Kenny Loggins
2023-01-02 02:20:46,Yah-Mo Be There,James Ingram
2023-01-02 02:26:40,Hello It's Me,Todd Rundgren
2023-01-02 02:30:14,Ride Like The Wind,Christopher Cross
2023-01-02 02:34:22,Dreadlock Holiday,10cc
2023-01-02 02:38:29,How Much I Feel,Ambrosia
2023-01-02 02:43:12,Ride Captain Ride,Blues Image
2023-01-02 02:46:44,Love Will Find A Way,Pablo Cruise
2023-01-02 02:50:18,Kiss On My List,Daryl Hall/John Oates
2023-01-02 02:53:51,Georgy Porgy,Toto/Cheryl Lynn
2023-01-02 02:59:09,One Of These Nights,Eagles
2023-01-02 03:03:18,Route 101,Herb Alpert
2023-01-02 03:06:48,Any Major Dude Will Tell You,Steely Dan
2023-01-02 03:09:45,I Gotta Try,Michael McDonald
2023-01-02 03:13:18,Takin' It To The Streets,Doobie Brothers
2023-01-02 03:18:02,Sail On,Commodores
2023-01-02 03:21:00,Cool Night,Paul Davis
2023-01-02 03:23:57,Dreams,Fleetwood Mac
2023-01-02 03:29:17,Jojo,Boz Scaggs
2023-01-02 03:35:13,Magnet And Steel,Walter Egan
2023-01-02 03:38:12,Sailing,Christopher Cross
2023-01-02 03:42:22,Moonlight Feels Right,Starbuck
2023-01-02 03:45:18,Sister Golden Hair,America
2023-01-02 03:48:17,Drift Away,Dobie Gray
2023-01-02 03:52:25,Key Largo,Bertie Higgins
2023-01-02 03:55:59,Sara Smile,Daryl Hall/John Oates
2023-01-02 03:58:20,99,Toto
2023-01-02 04:04:15,Diamond Girl,Seals/Crofts
2023-01-02 04:07:49,Cool Change,Little River Band
2023-01-02 04:13:07,Breezin',George Benson
2023-01-02 04:18:26,Hey Nineteen,Steely Dan
2023-01-02 04:22:32,I Go Crazy,Paul Davis
2023-01-02 04:25:28,Rhiannon,Fleetwood Mac
2023-01-02 04:30:12,Lido Shuffle,Boz Scaggs
2023-01-02 04:33:46,Caribbean Queen,Billy Ocean
2023-01-02 04:37:18,I Keep Forgettin' (82),Michael McDonald
2023-01-02 04:41:26,Devil Woman,Cliff Richard
2023-01-02 04:44:58,Right Down The Line,Gerry Rafferty
2023-01-02 04:47:22,Rock The Boat,Hues Corporation
2023-01-02 04:51:31,All Out Of Love,Air Supply
2023-01-02 04:55:03,When You're In Love With..,Dr. Hook
2023-01-02 04:58:01,You're The Only Woman,Ambrosia
2023-01-02 05:01:34,Junkanoo Holiday,Kenny Loggins
2023-01-02 05:05:42,Rich Girl,Daryl Hall/John Oates
2023-01-02 05:09:14,We're In This Love Together,Al Jarreau
2023-01-02 05:12:13,Africa,Toto
2023-01-02 05:16:20,Whatcha Gonna Do,Pablo Cruise
2023-01-02 05:19:52,Ventura Highway,America
2023-01-02 05:23:25,Every Kinda People,Robert Palmer
2023-01-02 05:26:22,Baby I'm A Want You,Bread
2023-01-02 05:29:18,Only A Fool Would Say That,Steely Dan
2023-01-02 05:32:14,Georgia,Boz Scaggs
2023-01-02 05:35:10,Gypsy,Fleetwood Mac
2023-01-02 05:39:54,Yah-Mo Be There,James Ingram
2023-01-02 05:44:02,Somebody's Baby,Jackson Browne
2023-01-02 05:48:45,Just Remember I Love You,Firefall
2023-01-02 05:52:20,"My Girl (Gone, Gone, Gone)",Chilliwack
2023-01-02 05:56:32,Ride Like The Wind,Christopher Cross
2023-01-02 05:59:31,Better Love Next Time,Dr. Hook
2023-01-02 06:03:07,Reminiscing,Little River Band
2023-01-02 06:06:06,Jackie Blue,Ozark Mountain Daredevils
2023-01-02 06:09:39,I'm Alright,Kenny Loggins
2023-01-02 06:12:37,How Much I Feel,Ambrosia
2023-01-02 06:17:20,On And On,Stephen Bishop
2023-01-02 06:20:54,Kiss On My List,Daryl Hall/John Oates
2023-01-02 06:24:30,Just The Two Of Us,Grover Washington Jr.
2023-01-02 06:29:13,I'll Be Over You,Toto
2023-01-02 06:32:46,Do It Again,Steely Dan
2023-01-02 06:38:04,Just Another Day In Paradise,Bertie Higgins
2023-01-02 06:41:37,Sweet Freedom,Michael McDonald
2023-01-02 06:46:21,A Horse With No Name,America
2023-01-02 06:49:56,Lotta Love,Nicolette Larson
2023-01-02 06:52:19,What You Won't Do For Love,Bobby Caldwell
2023-01-02 06:57:04,So In To You,Atlanta Rhythm Section
2023-01-02 07:01:51,Even The Nights Are Better,Air Supply
2023-01-02 07:04:47,You Make Loving Fun,Fleetwood Mac
2023-01-02 07:10:07,Sexy Eyes,Dr. Hook
2023-01-02 07:12:30,Still The One,Orleans
2023-01-02 07:16:04,All Night Long (All Night),Lionel Richie
2023-01-02 07:20:12,WKRP In Cincinnati (Main Theme),Steve Carlisle
2023-01-02 07:23:09,This Is It,Kenny Loggins
2023-01-02 07:26:07,Please Come To Boston,Dave Loggins
2023-01-02 07:30:52,She's Gone,Daryl Hall/John Oates
2023-01-02 07:35:01,Biggest Part Of Me,Ambrosia
2023-01-02 07:37:59,Magic,Olivia Newton-John
2023-01-02 07:43:54,Escape (The Pina Colada Song),Rupert Holmes
2023-01-02 07:46:51,Year Of The Cat,Al Stewart
2023-01-02 07:51:36,Deacon Blues,Steely Dan
2023-01-02 07:58:43,Show And Tell,Al Wilson
2023-01-02 08:02:16,Southern Cross,"Crosby, Stills & Nash"
2023-01-02 08:06:59,Listen To The Music,Doobie Brothers
2023-01-02 08:09:58,Spooky,Atlanta Rhythm Section
2023-01-02 08:14:43,One Of These Nights,Eagles
2023-01-02 08:19:27,You Make Me Feel Like Dancing,Leo Sayer
2023-01-02 08:22:24,Dance With Me,Orleans
2023-01-02 08:26:00,Can We Still Be Friends?,Robert Palmer
2023-01-02 08:28:58,Dreams,Fleetwood Mac
2023-01-02 08:33:08,Island,Gerry Rafferty
2023-01-02 08:38:27,Baby Come Back,Player
2023-01-02 08:42:00,Never Be The Same,Christopher Cross
2023-01-02 08:46:07,You Make My Dreams Come True,Hall and Oates
2023-01-02 08:48:28,Heart To Heart,Kenny Loggins
2023-01-02 08:55:01,You Can Do Magic,America
2023-01-02 08:57:22,Him,Rupert Holmes
2023-01-02 09:01:33,Brandy (You're A Fine Girl),Looking Glass
2023-01-02 09:05:06,Take It Uptown,Bill Champlin
2023-01-02 09:08:38,You Belong To Me,Doobie Brothers
2023-01-02 09:12:11,How 'Bout Us,Champaign
2023-01-02 09:14:33,Dirty Work,Steely Dan
2023-01-02 09:18:06,Thunder Island,Jay Ferguson
2023-01-02 09:21:40,Diamond Girl,Seals/Crofts
2023-01-02 09:25:49,It's Too Late,Carole King
2023-01-02 09:30:33,Jojo,Boz Scaggs
2023-01-02 09:35:16,Keep On Loving You,REO Speedwagon
2023-01-02 09:38:50,Rhiannon,Fleetwood Mac
2023-01-02 09:43:35,Coconut,Harry Nilsson
2023-01-02 09:46:32,Best Of My Love,Eagles
2023-01-02 09:51:52,Right Down The Line,Gerry Rafferty
2023-01-02 09:55:24,Feels So Good,Chuck Mangione
2023-01-02 09:58:56,I Can't Go For That (No Can Do),Hall/Oates
2023-01-02 10:01:55,You're The Only Woman,Ambrosia
2023-01-02 10:06:40,I Gotta Try,Michael McDonald
2023-01-02 10:10:49,Sister Golden Hair,America
2023-01-02 10:13:48,Dreadlock Holiday,10cc
2023-01-02 10:17:56,Peg,Steely Dan
2023-01-02 10:22:09,Georgy Porgy,Toto/Cheryl Lynn
2023-01-02 10:26:19,Ride Captain Ride,Blues Image
2023-01-02 10:30:34,I Keep Forgettin' (82),Michael McDonald
2023-01-02 10:33:34,Arthur's Theme,Christopher Cross
2023-01-02 10:37:12,Love Will Find A Way,Pablo Cruise
2023-01-02 10:40:11,You Are The Woman,Firefall
2023-01-02 10:43:47,Sail On,Commodores
2023-01-02 10:48:34,You Make Loving Fun,Fleetwood Mac
2023-01-02 10:50:59,Route 101,Herb Alpert
2023-01-02 10:53:22,"Baby, What A Big Surprise",Chicago
2023-01-02 10:57:35,I'd Really Love To See You Tonight,E.Dan/J.F.Coley
2023-01-02 10:59:58,Afternoon Delight,Starland Vocal Band
2023-01-02 11:03:34,Just The Two Of Us,Grover Washington Jr.
2023-01-02 11:07:08,She's Gone,Daryl Hall/John Oates
2023-01-02 11:10:43,Cool Night,Paul Davis
2023-01-02 11:13:43,Reminiscing,Little River Band
2023-01-02 11:17:55,What a Fool Believes,Doobie Brothers
2023-01-02 11:19:43,What You Won't Do For Love,Bobby Caldwell
2023-01-02 11:25:44,Magnet And Steel,Walter Egan
