time_stamp,song,artist
2022-12-26 03:59:42,Moonlight Feels Right,Starbuck
2022-12-26 04:02:05,Amie,Pure Prairie League
2022-12-26 04:06:52,Baker Street,Gerry Rafferty
2022-12-26 04:12:50,Drift Away,Dobie Gray
2022-12-26 04:17:36,Ride Like The Wind,Christopher Cross
2022-12-26 04:19:57,99,Toto
2022-12-26 04:25:55,How Much I Feel,Ambrosia
2022-12-26 04:30:40,Everywhere,Fleetwood Mac
2022-12-26 04:33:04,Heart To Heart,Kenny Loggins
2022-12-26 04:39:02,Lowdown,Boz Scaggs
2022-12-26 04:44:58,It's Too Late,Carole King
2022-12-26 04:47:20,Ventura Highway,America
2022-12-26 04:50:54,Coconut,Harry Nilsson
2022-12-26 04:55:41,Sara Smile,Daryl Hall/John Oates
2022-12-26 04:58:03,"Baby, What A Big Surprise",Chicago
2022-12-26 05:00:27,Brandy (You're A Fine Girl),Looking Glass
2022-12-26 05:04:00,Chain Lightning,Steely Dan
2022-12-26 05:07:35,Takin' It To The Streets,Doobie Brothers
2022-12-26 05:09:56,Breezin',George Benson
2022-12-26 05:15:53,I Can't Tell You Why,Eagles
2022-12-26 05:20:38,I Go Crazy,Paul Davis
2022-12-26 05:24:13,Diamond Girl,Seals/Crofts
2022-12-26 05:28:57,I Really Don't Know Anymore,Christopher Cross
2022-12-26 05:32:30,Baby Come Back,Player
2022-12-26 05:36:05,Gypsy,Fleetwood Mac
2022-12-26 05:39:39,Jojo,Boz Scaggs
2022-12-26 05:46:49,I'm Alright,Kenny Loggins
2022-12-26 05:49:11,Sister Golden Hair,America
2022-12-26 05:56:18,Cool Change,Little River Band
2022-12-26 06:01:05,Dreadlock Holiday,10cc
2022-12-26 06:04:39,Kiss On My List,Daryl Hall/John Oates
2022-12-26 06:09:24,You're Out To Lose,Pablo Cruise
2022-12-26 06:14:10,Right Down The Line,Gerry Rafferty
2022-12-26 06:16:35,Southern Cross,"Crosby, Stills & Nash"
2022-12-26 06:21:19,Rock The Boat,Hues Corporation
2022-12-26 06:24:54,Listen To The Music,Doobie Brothers
2022-12-26 06:27:16,Can We Still Be Friends?,Robert Palmer
2022-12-26 06:30:50,Any Major Dude Will Tell You,Steely Dan
2022-12-26 06:34:25,You're The Only Woman,Ambrosia
2022-12-26 06:39:11,Ride Captain Ride,Blues Image
2022-12-26 06:42:44,All Out Of Love,Air Supply
2022-12-26 06:46:19,You're No Good,Linda Ronstadt
2022-12-26 06:49:53,You Can Do Magic,America
2022-12-26 06:53:28,"Whenever I Call You ""Friend""",Kenny Loggins/Stevie Nicks
2022-12-26 06:57:02,Best Of My Love,Eagles
2022-12-26 07:03:00,Give Me the Night,George Benson
2022-12-26 07:05:25,Make It With You,Bread
2022-12-26 07:09:00,Georgy Porgy,Toto/Cheryl Lynn
2022-12-26 07:13:45,Dream Weaver,Gary Wright
2022-12-26 07:17:20,Route 101,Herb Alpert
2022-12-26 07:20:58,Arthur's Theme,Christopher Cross
2022-12-26 07:25:43,Afternoon Delight,Starland Vocal Band
2022-12-26 07:28:08,Cool Night,Paul Davis
2022-12-26 07:31:41,Yah-Mo Be There,James Ingram
2022-12-26 07:36:27,Magnet And Steel,Walter Egan
2022-12-26 07:40:01,Hey Nineteen,Steely Dan
2022-12-26 07:43:36,Just Remember I Love You,Firefall
2022-12-26 07:47:11,Lido Shuffle,Boz Scaggs
2022-12-26 07:50:44,What You Won't Do For Love,Bobby Caldwell
2022-12-26 07:55:30,Devil Woman,Cliff Richard
2022-12-26 07:59:05,Reminiscing,Little River Band
2022-12-26 08:02:41,I Gotta Try,Michael McDonald
2022-12-26 08:06:15,We're In This Love Together,Al Jarreau
2022-12-26 08:09:50,Still The One,Orleans
2022-12-26 08:13:23,Key Largo,Bertie Higgins
2022-12-26 08:15:46,Ventura Highway,America
2022-12-26 08:19:22,Heart Of The Night,Poco
2022-12-26 08:24:09,So In To You,Atlanta Rhythm Section
2022-12-26 08:28:21,I'm Not In Love,10cc
2022-12-26 08:28:57,So In To You,Atlanta Rhythm Section
2022-12-26 08:29:32,I'm Not In Love,10cc
2022-12-26 08:33:09,Biggest Part Of Me,Ambrosia
2022-12-26 08:37:19,The Disco Strangler,Eagles
2022-12-26 08:39:42,Sweet Freedom,Michael McDonald
2022-12-26 08:43:52,Oriental Gate,Sanford Townsend Band
2022-12-26 08:46:52,All Right,Christopher Cross
2022-12-26 08:50:26,"Who's Right, Who's Wrong?",Pages
2022-12-26 08:55:11,Peg,Steely Dan
2022-12-26 08:58:47,"My Girl (Gone, Gone, Gone)",Chilliwack
2022-12-26 09:02:20,Couldn't Get It Right,Climax Blues Band
2022-12-26 09:05:56,Show And Tell,Al Wilson
2022-12-26 09:09:30,I Believe In Love,Kenny Loggins
2022-12-26 09:11:53,You Make Me Feel Like Dancing,Leo Sayer
2022-12-26 09:15:27,Escape (The Pina Colada Song),Rupert Holmes
2022-12-26 09:19:00,Take It Uptown,Bill Champlin
2022-12-26 09:23:46,Steal Away,Robbie Dupree
2022-12-26 09:26:46,Into The Night,Benny Mardones
2022-12-26 09:31:29,How Long,Ace
2022-12-26 09:34:28,Somebody's Baby,Jackson Browne
2022-12-26 09:38:40,Africa,Toto
2022-12-26 09:43:26,Wildfire,Michael Martin Murphey
2022-12-26 09:46:25,When You're In Love With..,Dr. Hook
2022-12-26 09:49:26,What A Fool Believes,Doobie Brothers
2022-12-26 09:52:24,Whatcha Gonna Do,Pablo Cruise
2022-12-26 09:56:35,Lowdown,Boz Scaggs
2022-12-26 10:00:45,Ride Like The Wind,Christopher Cross
2022-12-26 10:04:55,Every Kinda People,Robert Palmer
2022-12-26 10:07:53,Do It Again,Steely Dan
2022-12-26 10:13:50,I Love You,Climax Blues Band
2022-12-26 10:17:25,This Is It,Kenny Loggins
2022-12-26 10:20:59,It's Too Late,Carole King
2022-12-26 10:25:45,Keep On Loving You,REO Speedwagon
2022-12-26 10:29:21,How Much I Feel,Ambrosia
2022-12-26 10:32:58,I Can't Go For That (No Can Do),Hall/Oates
2022-12-26 10:37:47,Just Another Day In Paradise,Bertie Higgins
2022-12-26 10:40:47,Dance With Me,Orleans
2022-12-26 10:44:22,Daisy Jane,America
2022-12-26 10:47:21,Rosanna,Toto
2022-12-26 10:50:21,Lotta Love,Nicolette Larson
2022-12-26 10:53:57,All Night Long (All Night),Lionel Richie
2022-12-26 10:58:47,Dreams,Fleetwood Mac
2022-12-26 11:02:58,Sailing,Christopher Cross
2022-12-26 11:07:11,Deacon Blues,Steely Dan
2022-12-26 11:14:24,Love Has Come Of Age,Kenny Loggins
2022-12-26 11:18:34,Sara Smile,Daryl Hall/John Oates
2022-12-26 11:21:34,Ride Captain Ride,Blues Image
2022-12-26 11:24:35,Love Will Find A Way,Pablo Cruise
