time_stamp,song,artist
2022-12-30 02:43:31,Devil Woman,Cliff Richard
2022-12-30 02:48:20,How Long,Ace
2022-12-30 02:51:19,We're In This Love Together,Al Jarreau
2022-12-30 02:54:54,Any Major Dude Will Tell You,Steely Dan
2022-12-30 02:57:17,Africa,Toto
2022-12-30 03:02:41,Spooky,Atlanta Rhythm Section
2022-12-30 03:06:17,Baby I'm A Want You,Bread
2022-12-30 03:08:40,When You're In Love With..,Dr. Hook
2022-12-30 03:12:16,Georgia,Boz Scaggs
2022-12-30 03:15:53,Everywhere,Fleetwood Mac
2022-12-30 03:19:29,Whatcha Gonna Do,Pablo Cruise
2022-12-30 03:22:30,Listen To The Music,Doobie Brothers
2022-12-30 03:26:07,Summer Breeze,Seals/Crofts
2022-12-30 03:29:42,Every Kinda People,Robert Palmer
2022-12-30 03:32:06,Amie,Pure Prairie League
2022-12-30 03:36:17,On And On,Stephen Bishop
2022-12-30 03:40:28,Baker Street,Gerry Rafferty
2022-12-30 03:45:52,Best Of My Love,Eagles
2022-12-30 03:51:17,Take It Uptown,Bill Champlin
2022-12-30 03:55:29,Ride Like The Wind,Christopher Cross
2022-12-30 03:58:28,How 'Bout Us,Champaign
2022-12-30 04:02:03,Hey Nineteen,Steely Dan
2022-12-30 04:06:51,How Much I Feel,Ambrosia
2022-12-30 04:11:38,Sexy Eyes,Dr. Hook
2022-12-30 04:14:02,This Is It,Kenny Loggins
2022-12-30 04:18:51,Thunder Island,Jay Ferguson
2022-12-30 04:22:27,Sara Smile,Daryl Hall/John Oates
2022-12-30 04:25:28,Southern Cross,"Crosby, Stills & Nash"
2022-12-30 04:29:40,It's Too Late,Carole King
2022-12-30 04:34:27,I Just Wanna Stop,Gino Vanelli
2022-12-30 04:37:26,Keep On Loving You,REO Speedwagon
2022-12-30 04:41:02,Lowdown,Boz Scaggs
2022-12-30 04:45:49,You're No Good,Linda Ronstadt
2022-12-30 04:48:48,Yah-Mo Be There,James Ingram
2022-12-30 04:53:35,Coconut,Harry Nilsson
2022-12-30 04:57:47,Rosanna,Toto
2022-12-30 05:01:23,Oh Diane,Fleetwood Mac
2022-12-30 05:03:48,Sailing,Christopher Cross
2022-12-30 05:08:00,Feels So Good,Chuck Mangione
2022-12-30 05:11:36,Dance With Me,Orleans
2022-12-30 05:13:59,Even The Nights Are Better,Air Supply
2022-12-30 05:17:36,I Can't Tell You Why,Eagles
2022-12-30 05:23:00,Love Has Come Of Age,Kenny Loggins
2022-12-30 05:26:36,Sister Golden Hair,America
2022-12-30 05:29:36,Nights Are Forever Without You,E.Dan/J.F.Coley
2022-12-30 05:33:12,She's Gone,Daryl Hall/John Oates
2022-12-30 05:36:48,Dreadlock Holiday,10cc
2022-12-30 05:40:22,Escape (The Pina Colada Song),Rupert Holmes
2022-12-30 05:43:59,I Gotta Try,Michael McDonald
2022-12-30 05:48:47,Deacon Blues,Steely Dan
2022-12-30 05:56:01,I Love You,Climax Blues Band
2022-12-30 06:00:12,Biggest Part Of Me,Ambrosia
2022-12-30 06:03:13,Oriental Gate,Sanford Townsend Band
2022-12-30 06:06:16,Dreams,Fleetwood Mac
2022-12-30 06:11:04,You're Out To Lose,Pablo Cruise
2022-12-30 06:15:49,"Who's Right, Who's Wrong?",Pages
2022-12-30 06:19:25,Baby Come Back,Player
2022-12-30 06:22:24,Hello It's Me,Todd Rundgren
2022-12-30 06:26:37,Africa,Toto
2022-12-30 06:30:12,One Of These Nights,Eagles
2022-12-30 06:35:36,Vahevala,Loggins/Messina
2022-12-30 06:39:48,Kiss On My List,Daryl Hall/John Oates
2022-12-30 06:44:01,Sail On,Commodores
2022-12-30 06:47:37,You Can Do Magic,America
2022-12-30 06:51:14,Ride Captain Ride,Blues Image
2022-12-30 06:56:01,Route 101,Herb Alpert
2022-12-30 06:57:50,Any Major Dude Will Tell You,Steely Dan
2022-12-30 07:01:27,Give Me the Night,George Benson
2022-12-30 07:05:42,"My Girl (Gone, Gone, Gone)",Chilliwack
2022-12-30 07:08:05,What A Fool Believes,Doobie Brothers
2022-12-30 07:11:42,Cool Night,Paul Davis
2022-12-30 07:15:54,You Make Loving Fun,Fleetwood Mac
2022-12-30 07:18:55,Love Will Find A Way,Pablo Cruise
2022-12-30 07:22:32,Magnet And Steel,Walter Egan
2022-12-30 07:25:32,Ride Like The Wind,Christopher Cross
2022-12-30 07:29:07,Moonlight Feels Right,Starbuck
2022-12-30 07:34:31,Make It With You,Bread
2022-12-30 07:36:19,Dream Weaver,Gary Wright
2022-12-30 07:41:45,Georgy Porgy,Toto/Cheryl Lynn
2022-12-30 07:45:59,I'd Really Love To See You Tonight,E.Dan/J.F.Coley
2022-12-30 07:49:37,Drift Away,Dobie Gray
2022-12-30 07:52:38,Rich Girl,Daryl Hall/John Oates
2022-12-30 07:55:04,Key Largo,Bertie Higgins
2022-12-30 07:58:06,Breezin',George Benson
2022-12-30 08:02:54,Hey Nineteen,Steely Dan
2022-12-30 08:07:46,Heart Of The Night,Poco
2022-12-30 08:13:10,Ventura Highway,America
2022-12-30 08:16:48,I Go Crazy,Paul Davis
2022-12-30 08:20:23,Rhiannon,Fleetwood Mac
2022-12-30 08:23:58,I'm Not In Love,10cc
2022-12-30 08:28:07,I Keep Forgettin' (82),Michael McDonald
2022-12-30 08:31:05,LIFE BEYOND L.A.,AMBROSIA
2022-12-30 08:36:10,Arthur's Theme,Christopher Cross
2022-12-30 08:40:24,Lido Shuffle,Boz Scaggs
2022-12-30 08:43:27,Just The Two Of Us,Grover Washington Jr.
2022-12-30 08:47:29,Somebody's Baby,Jackson Browne
2022-12-30 08:52:01,Just Remember I Love You,Firefall
2022-12-30 08:55:19,Caribbean Queen,Billy Ocean
2022-12-30 08:58:30,You Make My Dreams Come True,Hall and Oates
2022-12-30 09:02:38,Into The Night,Benny Mardones
2022-12-30 09:05:32,Peg,Steely Dan
2022-12-30 09:10:02,Devil Woman,Cliff Richard
2022-12-30 09:14:18,What You Won't Do For Love,Bobby Caldwell
2022-12-30 09:18:29,Wildfire,Michael Martin Murphey
2022-12-30 09:21:52,I Believe In Love,Kenny Loggins
2022-12-30 09:24:39,Rock The Boat,Hues Corporation
2022-12-30 09:27:03,I Just Wanna Stop,Gino Vanelli
2022-12-30 09:31:25,When You're In Love With..,Dr. Hook
2022-12-30 09:33:48,Rosanna,Toto
2022-12-30 09:38:36,We're In This Love Together,Al Jarreau
2022-12-30 09:41:15,Whatcha Gonna Do,Pablo Cruise
2022-12-30 09:45:27,How Much I Feel,Ambrosia
2022-12-30 09:49:31,Jackie Blue,Ozark Mountain Daredevils
2022-12-30 09:52:33,Sweet Freedom,Michael McDonald
2022-12-30 09:56:50,Sailing,Christopher Cross
2022-12-30 10:01:19,On And On,Stephen Bishop
2022-12-30 10:04:38,I Can't Go For That (No Can Do),Hall/Oates
2022-12-30 10:05:15, , 
2022-12-30 10:05:51,I Can't Go For That (No Can Do),Hall/Oates
2022-12-30 10:07:38,Every Kinda People,Robert Palmer
2022-12-30 10:11:59,Do It Again,Steely Dan
2022-12-30 10:17:50,Danny's Song,Loggins/Messina
2022-12-30 10:21:27,Just Another Day In Paradise,Bertie Higgins
2022-12-30 10:24:35,I Can't Tell You Why,Eagles
2022-12-30 10:28:48,Brandy (You're A Fine Girl),Looking Glass
2022-12-30 10:32:25,Lotta Love,Nicolette Larson
2022-12-30 10:35:27,Sister Golden Hair,America
2022-12-30 10:39:02,Better Love Next Time,Dr. Hook
2022-12-30 10:41:27,You Make Loving Fun,Fleetwood Mac
2022-12-30 10:45:39,I'll Be Over You,Toto
2022-12-30 10:49:56,"Baby, What A Big Surprise",Chicago
2022-12-30 10:52:57,You're The Only Woman,Ambrosia
2022-12-30 10:56:35,All Night Long (All Night),Lionel Richie
2022-12-30 11:00:50,Diamond Girl,Seals/Crofts
2022-12-30 11:05:03,Jojo,Boz Scaggs
2022-12-30 11:10:27,I Really Don't Know Anymore,Christopher Cross
2022-12-30 11:14:41,Sara Smile,Daryl Hall/John Oates
2022-12-30 11:17:05,WKRP In Cincinnati (Main Theme),Steve Carlisle
2022-12-30 11:20:04,Right Down The Line,Gerry Rafferty
2022-12-30 11:23:42,Magic,Olivia Newton-John
2022-12-30 11:28:52,Year Of The Cat,Al Stewart
2022-12-30 11:31:51,One Of These Nights,Eagles
2022-12-30 11:36:04,Show And Tell,Al Wilson
2022-12-30 11:40:17,Deacon Blues,Steely Dan
2022-12-30 11:48:15,Can We Still Be Friends?,Robert Palmer
2022-12-30 11:51:16,Rhiannon,Fleetwood Mac
2022-12-30 11:54:18,99,Toto
2022-12-30 12:00:29,Cool Change,Little River Band
2022-12-30 12:04:44,What You Won't Do For Love,Bobby Caldwell
2022-12-30 12:10:09,Keep On Loving You,REO Speedwagon
2022-12-30 12:11:58,Escape (The Pina Colada Song),Rupert Holmes
2022-12-30 12:16:14,Feels So Good,Chuck Mangione
2022-12-30 12:20:25,Biggest Part Of Me,Ambrosia
2022-12-30 12:25:03,Never Be The Same,Christopher Cross
2022-12-30 12:27:28,Nights Are Forever Without You,E.Dan/J.F.Coley
2022-12-30 12:31:46,Listen To The Music,Doobie Brothers
2022-12-30 12:33:36,You Make Loving Fun,Fleetwood Mac
2022-12-30 12:37:49,How Long,Ace
2022-12-30 12:41:25,Rich Girl,Daryl Hall/John Oates
2022-12-30 12:43:50,Even The Nights Are Better,Air Supply
2022-12-30 12:47:29,Hey Nineteen,Steely Dan
