time_stamp,song,artist
2023-01-05 01:23:15,What You Won't Do For Love,Bobby Caldwell
2023-01-05 01:29:07,Lotta Love,Nicolette Larson
2023-01-05 01:32:39,So In To You,Atlanta Rhythm Section
2023-01-05 01:36:45,Everywhere,Fleetwood Mac
2023-01-05 01:39:41,All Night Long (All Night),Lionel Richie
2023-01-05 01:44:25,You Make My Dreams Come True,Hall and Oates
2023-01-05 01:46:46,Daisy Jane,America
2023-01-05 01:50:18,All Right,Christopher Cross
2023-01-05 01:55:01,This Is It,Kenny Loggins
2023-01-05 01:58:34,WKRP In Cincinnati (Main Theme),Steve Carlisle
2023-01-05 02:02:07,Couldn't Get It Right,Climax Blues Band
2023-01-05 02:04:29,Better Love Next Time,Dr. Hook
2023-01-05 02:06:51,What A Fool Believes,Doobie Brothers
2023-01-05 02:10:24,Magic,Olivia Newton-John
2023-01-05 02:15:08,Jackie Blue,Ozark Mountain Daredevils
2023-01-05 02:18:41,Reminiscing,Little River Band
2023-01-05 02:22:15,Escape (The Pina Colada Song),Rupert Holmes
2023-01-05 02:25:47,Whatcha Gonna Do,Pablo Cruise
2023-01-05 02:29:20,Biggest Part Of Me,Ambrosia
2023-01-05 02:34:05,"My Girl (Gone, Gone, Gone)",Chilliwack
2023-01-05 02:37:39,Peg,Steely Dan
2023-01-05 02:42:23,Year Of The Cat,Al Stewart
2023-01-05 02:45:58,Show And Tell,Al Wilson
2023-01-05 02:49:31,All Out Of Love,Air Supply
2023-01-05 02:53:05,Spooky,Atlanta Rhythm Section
2023-01-05 02:57:49,Steal Away,Robbie Dupree
2023-01-05 03:02:33,I Believe In Love,Kenny Loggins
2023-01-05 03:04:55,Please Come To Boston,Dave Loggins
2023-01-05 03:09:03,How Long,Ace
2023-01-05 03:12:36,You Make Me Feel Like Dancing,Leo Sayer
2023-01-05 03:15:36,Ventura Highway,America
2023-01-05 03:18:34,Him,Rupert Holmes
2023-01-05 03:22:44,"Baby, What A Big Surprise",Chicago
2023-01-05 03:25:06,You're The Only Woman,Ambrosia
2023-01-05 03:29:52,Southern Cross,"Crosby, Stills & Nash"
2023-01-05 03:34:36,Listen To The Music,Doobie Brothers
2023-01-05 03:37:35,The Things We Do For Love,10cc
2023-01-05 03:39:57,Africa,Toto
2023-01-05 03:45:20,Afternoon Delight,Starland Vocal Band
2023-01-05 03:47:43,Georgia,Boz Scaggs
2023-01-05 03:52:28,The Greeks Don't Want No Freaks,Eagles
2023-01-05 03:54:50,Ride Like The Wind,Christopher Cross
2023-01-05 03:57:48,Take It Uptown,Bill Champlin
2023-01-05 04:02:36,Any Major Dude Will Tell You,Steely Dan
2023-01-05 04:04:59,I Gotta Try,Michael McDonald
2023-01-05 04:08:34,She's Gone,Daryl Hall/John Oates
2023-01-05 04:12:44,How 'Bout Us,Champaign
2023-01-05 04:15:43,Rhiannon,Fleetwood Mac
2023-01-05 04:20:27,Thunder Island,Jay Ferguson
2023-01-05 04:24:01,I'd Really Love To See You Tonight,E.Dan/J.F.Coley
2023-01-05 04:26:24,A Horse With No Name,America
2023-01-05 04:29:58,Yah-Mo Be There,James Ingram
2023-01-05 04:34:44,Keep On Loving You,REO Speedwagon
2023-01-05 04:38:53,Baby I'm A Want You,Bread
2023-01-05 04:40:04,Every Kinda People,Robert Palmer
2023-01-05 04:43:40,Summer Breeze,Seals/Crofts
2023-01-05 04:44:15,Every Kinda People,Robert Palmer
2023-01-05 04:44:51,Summer Breeze,Seals/Crofts
2023-01-05 04:47:50,Coconut,Harry Nilsson
2023-01-05 04:51:22,Amie,Pure Prairie League
2023-01-05 04:54:57,Feels So Good,Chuck Mangione
2023-01-05 04:58:31,Best Of My Love,Eagles
2023-01-05 05:02:38,Baker Street,Gerry Rafferty
2023-01-05 05:03:14,Best Of My Love,Eagles
2023-01-05 05:03:49,Baker Street,Gerry Rafferty
2023-01-05 05:09:45,Even The Nights Are Better,Air Supply
2023-01-05 05:12:44,Hey Nineteen,Steely Dan
2023-01-05 05:18:40,Lowdown,Boz Scaggs
2023-01-05 05:24:00,Heart To Heart,Kenny Loggins
2023-01-05 05:29:22,Kiss On My List,Daryl Hall/John Oates
2023-01-05 05:32:55,Nights Are Forever Without You,E.Dan/J.F.Coley
2023-01-05 05:36:29,Takin' It To The Streets,Doobie Brothers
2023-01-05 05:39:28,Dreadlock Holiday,10cc
2023-01-05 05:43:37,Gypsy,Fleetwood Mac
2023-01-05 05:47:48,Sailing,Christopher Cross
2023-01-05 05:53:09,I Just Wanna Stop,Gino Vanelli
2023-01-05 05:55:32,You're No Good,Linda Ronstadt
2023-01-05 05:59:07,Rosanna,Toto
2023-01-05 06:02:42,Sexy Eyes,Dr. Hook
2023-01-05 06:06:52,Just Remember I Love You,Firefall
2023-01-05 06:09:16,Hello It's Me,Todd Rundgren
2023-01-05 06:13:25,Ride Captain Ride,Blues Image
2023-01-05 06:17:00,Reminiscing,Little River Band
2023-01-05 06:19:58,Love Will Find A Way,Pablo Cruise
2023-01-05 06:24:09,Just The Two Of Us,Grover Washington Jr.
2023-01-05 06:27:07,Do It Again,Steely Dan
2023-01-05 06:34:15,Sail On,Commodores
2023-01-05 06:37:49,What You Won't Do For Love,Bobby Caldwell
2023-01-05 06:42:34,Cool Night,Paul Davis
2023-01-05 06:46:44,Arthur's Theme,Christopher Cross
2023-01-05 06:49:42,Route 101,Herb Alpert
2023-01-05 06:52:41,Magnet And Steel,Walter Egan
2023-01-05 06:56:14,Listen To The Music,Doobie Brothers
2023-01-05 06:59:11,It's Too Late,Carole King
2023-01-05 07:03:22,I Can't Tell You Why,Eagles
2023-01-05 07:07:31,Moonlight Feels Right,Starbuck
2023-01-05 07:11:40,You Make Loving Fun,Fleetwood Mac
2023-01-05 07:14:37,Drift Away,Dobie Gray
2023-01-05 07:18:42,Baby Come Back,Player
2023-01-05 07:21:40,Sailin' The Wind,Loggins/Messina
2023-01-05 07:22:15,Baby Come Back,Player
2023-01-05 07:22:50,Sailin' The Wind,Loggins/Messina
2023-01-05 07:28:42,You Can Do Magic,America
2023-01-05 07:31:39,I'll Be Over You,Toto
2023-01-05 07:34:35, ,
2023-01-05 07:35:45,Brandy (You're A Fine Girl),Looking Glass
2023-01-05 07:38:43,Key Largo,Bertie Higgins
2023-01-05 07:41:04,Still The One,Orleans
2023-01-05 07:45:49,Breezin',George Benson
2023-01-05 07:49:56,So In To You,Atlanta Rhythm Section
2023-01-05 07:55:50,I Go Crazy,Paul Davis
2023-01-05 07:59:22,All Right,Christopher Cross
2023-01-05 08:02:54,I'm Not In Love,10cc
2023-01-05 08:06:26,Couldn't Get It Right,Climax Blues Band
2023-01-05 08:09:58,Oriental Gate,Sanford Townsend Band
2023-01-05 08:12:55,Dirty Work,Steely Dan
2023-01-05 08:15:53,Heart Of The Night,Poco
2023-01-05 08:21:47,Escape (The Pina Colada Song),Rupert Holmes
2023-01-05 08:24:43,You're Out To Lose,Pablo Cruise
2023-01-05 08:27:43,Biggest Part Of Me,Ambrosia
2023-01-05 08:32:26,"Who's Right, Who's Wrong?",Pages
2023-01-05 08:37:08,Into The Night,Benny Mardones
2023-01-05 08:41:15,I Believe In Love,Kenny Loggins
2023-01-05 08:44:47,Georgy Porgy,Toto/Cheryl Lynn
2023-01-05 08:50:09,Steal Away,Robbie Dupree
2023-01-05 08:53:04,How Long,Ace
2023-01-05 08:57:11,Wildfire,Michael Martin Murphey
2023-01-05 08:58:57,What A Fool Believes,Doobie Brothers
2023-01-05 09:03:04,We're In This Love Together,Al Jarreau
2023-01-05 09:07:12,Ride Like The Wind,Christopher Cross
2023-01-05 09:11:20,I Love You,Climax Blues Band
2023-01-05 09:14:53,I.G.Y.,Donald Fagen
2023-01-05 09:21:22,She's Gone,Daryl Hall/John Oates
2023-01-05 09:24:19,Jojo,Boz Scaggs
2023-01-05 09:29:37,When You're In Love With..,Dr. Hook
2023-01-05 09:33:10,Sister Golden Hair,America
2023-01-05 09:34:56,Whatcha Gonna Do,Pablo Cruise
2023-01-05 09:35:32,Sister Golden Hair,America
2023-01-05 09:36:07,Whatcha Gonna Do,Pablo Cruise
2023-01-05 09:39:39,How Much I Feel,Ambrosia
2023-01-05 09:44:22,Everywhere,Fleetwood Mac
2023-01-05 09:47:55,Every Kinda People,Robert Palmer
2023-01-05 09:50:16,This Is It,Kenny Loggins
2023-01-05 09:54:59,"My Girl (Gone, Gone, Gone)",Chilliwack
2023-01-05 09:58:33,Diamond Girl,Seals/Crofts
2023-01-05 10:02:07,Right Down The Line,Gerry Rafferty
2023-01-05 10:09:48,I Keep Forgettin' (82),Michael McDonald
2023-01-05 10:13:21,On And On,Stephen Bishop
2023-01-05 10:15:43,You Make My Dreams Come True,Hall and Oates
2023-01-05 10:19:50,Jackie Blue,Ozark Mountain Daredevils
2023-01-05 10:22:46,Lido Shuffle,Boz Scaggs
2023-01-05 10:23:21,Jackie Blue,Ozark Mountain Daredevils
2023-01-05 10:23:57,Lido Shuffle,Boz Scaggs
2023-01-05 10:26:52,Peg,Steely Dan
2023-01-05 10:30:24,Just Another Day In Paradise,Bertie Higgins
2023-01-05 10:33:56,All Out Of Love,Air Supply
2023-01-05 10:36:54,Better Love Next Time,Dr. Hook
2023-01-05 10:39:50,Ventura Highway,America
2023-01-05 10:43:58,Lotta Love,Nicolette Larson
2023-01-05 10:46:57,Give Me the Night,George Benson
