time_stamp,song,artist
2022-12-26 20:14:52,Him,Rupert Holmes
2022-12-26 20:18:24,Give Me the Night,George Benson
2022-12-26 20:21:57,"Baby, What A Big Surprise",Chicago
2022-12-26 20:26:04,Make It With You,Bread
2022-12-26 20:29:01,Southern Cross,"Crosby, Stills & Nash"
2022-12-26 20:33:46,Love Will Find A Way,Pablo Cruise
2022-12-26 20:36:44,Yah-Mo Be There,James Ingram
2022-12-26 20:41:29,Cool Night,Paul Davis
2022-12-26 20:43:50,Dream Weaver,Gary Wright
2022-12-26 20:48:00,Arthur's Theme,Christopher Cross
2022-12-26 20:52:44,Even The Nights Are Better,Air Supply
2022-12-26 20:57:28,Dirty Work,Steely Dan
2022-12-26 20:59:15,What a Fool Believes,Doobie Brothers
2022-12-26 21:02:48,I'd Really Love To See You Tonight,E.Dan/J.F.Coley
2022-12-26 21:05:45,Gypsy,Fleetwood Mac
2022-12-26 21:10:27,Dreadlock Holiday,10cc
2022-12-26 21:14:35,Ventura Highway,America
2022-12-26 21:17:33,Just Remember I Love You,Firefall
2022-12-26 21:20:30,Afternoon Delight,Starland Vocal Band
2022-12-26 21:24:38,Just The Two Of Us,Grover Washington Jr.
2022-12-26 21:28:45,Ride Captain Ride,Blues Image
2022-12-26 21:31:42,Reminiscing,Little River Band
2022-12-26 21:35:52,Route 101,Herb Alpert
2022-12-26 21:38:14,Magnet And Steel,Walter Egan
2022-12-26 21:42:58,You Belong To Me,Doobie Brothers
2022-12-26 21:44:44,Moonlight Feels Right,Starbuck
2022-12-26 21:48:18,What You Won't Do For Love,Bobby Caldwell
2022-12-26 21:54:11,Sailing,Christopher Cross
2022-12-26 21:57:08,Drift Away,Dobie Gray
2022-12-26 22:00:42,Any Major Dude Will Tell You,Steely Dan
2022-12-26 22:04:16,Sail On,Commodores
2022-12-26 22:04:52,Any Major Dude Will Tell You,Steely Dan
2022-12-26 22:05:27,Sail On,Commodores
2022-12-26 22:08:23,Still The One,Orleans
2022-12-26 22:11:57,Oriental Gate,Sanford Townsend Band
2022-12-26 22:14:55,Best Of My Love,Eagles
2022-12-26 22:20:17,So In To You,Atlanta Rhythm Section
2022-12-26 22:23:51,Caribbean Queen,Billy Ocean
2022-12-26 22:27:23,I Believe In Love,Kenny Loggins
2022-12-26 22:31:33,When You're In Love With..,Dr. Hook
2022-12-26 22:33:55,Escape (The Pina Colada Song),Rupert Holmes
2022-12-26 22:37:28,Rock The Boat,Hues Corporation
2022-12-26 22:42:13,Biggest Part Of Me,Ambrosia
2022-12-26 22:44:34,Honey Hi,Fleetwood Mac
2022-12-26 22:47:31,Steal Away,Robbie Dupree
2022-12-26 22:51:39,You Never Change,Doobie Brothers
2022-12-26 22:54:39,How Long,Ace
2022-12-26 22:57:04,Whatcha Gonna Do,Pablo Cruise
2022-12-26 23:01:12,All Right,Christopher Cross
2022-12-26 23:05:56,Every Kinda People,Robert Palmer
2022-12-26 23:08:54,Hey Nineteen,Steely Dan
2022-12-26 23:13:37,Just Another Day In Paradise,Bertie Higgins
2022-12-26 23:17:45,Africa,Toto
2022-12-26 23:21:18,Lotta Love,Nicolette Larson
2022-12-26 23:24:52,This Is It,Kenny Loggins
2022-12-26 23:27:49,Better Love Next Time,Dr. Hook
2022-12-26 23:31:57,Baby I'm A Want You,Bread
2022-12-26 23:33:45,Daisy Jane,America
2022-12-26 23:36:44,Georgia,Boz Scaggs
2022-12-26 23:39:42,All Night Long (All Night),Lionel Richie
2022-12-26 23:44:26,Summer Breeze,Seals/Crofts
2022-12-26 23:47:25,WKRP In Cincinnati (Main Theme),Steve Carlisle
2022-12-26 23:50:58,Please Come To Boston,Dave Loggins
