time_stamp,song,artist
2022-12-31 17:07:28,Route 101,Herb Alpert
2022-12-31 17:11:35,You're The Only Woman,Ambrosia
2022-12-31 17:14:32,Moonlight Feels Right,Starbuck
2022-12-31 17:15:08,You're The Only Woman,Ambrosia
2022-12-31 17:15:43,Moonlight Feels Right,Starbuck
2022-12-31 17:18:41,What A Fool Believes,Doobie Brothers
2022-12-31 17:21:39,Brandy (You're A Fine Girl),Looking Glass
2022-12-31 17:22:14,What A Fool Believes,Doobie Brothers
2022-12-31 17:22:49,Brandy (You're A Fine Girl),Looking Glass
2022-12-31 17:25:46,Drift Away,Dobie Gray
2022-12-31 17:29:55,One Of These Nights,Eagles
2022-12-31 17:33:29,Vahevala,Loggins/Messina
2022-12-31 17:38:47,Rich Girl,Daryl Hall/John Oates
2022-12-31 17:39:58,Key Largo,Bertie Higgins
2022-12-31 17:43:31,I Go Crazy,Paul Davis
2022-12-31 17:47:37,Any Major Dude Will Tell You,Steely Dan
2022-12-31 17:51:46,Africa,Toto
2022-12-31 17:55:19,Breezin',George Benson
2022-12-31 18:00:37,Sister Golden Hair,America
2022-12-31 18:02:24,Ride Captain Ride,Blues Image
2022-12-31 18:07:42,Baby I'm A Want You,Bread
2022-12-31 18:10:04,Heart Of The Night,Poco
2022-12-31 18:14:50,I Love You,Climax Blues Band
2022-12-31 18:18:23,Biggest Part Of Me,Ambrosia
2022-12-31 18:21:55,I'm Not In Love,10cc
2022-12-31 18:26:02,Georgia,Boz Scaggs
2022-12-31 18:29:33,Summer Breeze,Seals/Crofts
2022-12-31 18:33:42,"Whenever I Call You ""Friend""",Kenny Loggins/Stevie Nicks
2022-12-31 18:37:16,Amie,Pure Prairie League
2022-12-31 18:41:23,Oriental Gate,Sanford Townsend Band
2022-12-31 18:45:31,Baker Street,Gerry Rafferty
2022-12-31 18:54:58,You're Out To Lose,Pablo Cruise
2022-12-31 18:57:56,Hey Nineteen,Steely Dan
2022-12-31 19:03:50,"Who's Right, Who's Wrong?",Pages
2022-12-31 19:07:59,Sweet Freedom,Michael McDonald
2022-12-31 19:11:32,Into The Night,Benny Mardones
2022-12-31 19:15:40,Kiss On My List,Daryl Hall/John Oates
2022-12-31 19:19:49,Rock The Boat,Hues Corporation
2022-12-31 19:24:33,Sailing,Christopher Cross
2022-12-31 19:27:29,Ready for Camarillo,Ambrosia
2022-12-31 19:32:14,Lowdown,Boz Scaggs
2022-12-31 19:36:57,Best Of My Love,Eagles
2022-12-31 19:41:07,I Just Wanna Stop,Gino Vanelli
2022-12-31 19:45:14,Heart To Heart,Kenny Loggins
2022-12-31 19:50:35,You Are The Woman,Firefall
2022-12-31 19:51:10,Heart To Heart,Kenny Loggins
2022-12-31 19:51:45,You Are The Woman,Firefall
2022-12-31 19:53:31,We're In This Love Together,Al Jarreau
2022-12-31 19:57:04,Reminiscing,Little River Band
2022-12-31 20:00:37,Georgy Porgy,Toto/Cheryl Lynn
2022-12-31 20:05:57,Deacon Blues,Steely Dan
2022-12-31 20:13:37,Can We Still Be Friends?,Robert Palmer
2022-12-31 20:17:09,Yah-Mo Be There,James Ingram
2022-12-31 20:21:18,"My Girl (Gone, Gone, Gone)",Chilliwack
2022-12-31 20:24:14,You Make Loving Fun,Fleetwood Mac
2022-12-31 20:28:22,Whatcha Gonna Do,Pablo Cruise
2022-12-31 20:31:18,Baby Come Back,Player
2022-12-31 20:34:52,Just Another Day In Paradise,Bertie Higgins
2022-12-31 20:38:25,She's Gone,Daryl Hall/John Oates
2022-12-31 20:42:32,Lotta Love,Nicolette Larson
2022-12-31 20:45:29,All Night Long (All Night),Lionel Richie
2022-12-31 20:50:47,You Can Do Magic,America
2022-12-31 20:51:58,You Can Do Magic,America
