time_stamp,song,artist
2022-12-31 03:49:22,You Belong To Me,Doobie Brothers
2022-12-31 03:52:21,Drift Away,Dobie Gray
2022-12-31 03:56:31,Key Largo,Bertie Higgins
2022-12-31 03:58:53,I'd Really Love To See You Tonight,E.Dan/J.F.Coley
2022-12-31 04:02:27,Breezin',George Benson
2022-12-31 04:07:13,Ventura Highway,America
2022-12-31 04:09:36,Just Remember I Love You,Firefall
2022-12-31 04:13:45,"Whenever I Call You ""Friend""",Kenny Loggins/Stevie Nicks
2022-12-31 04:17:19,Just The Two Of Us,Grover Washington Jr.
2022-12-31 04:21:29,Can We Still Be Friends?,Robert Palmer
2022-12-31 04:25:04,Still The One,Orleans
2022-12-31 04:28:37,99,Toto
2022-12-31 04:33:59,I Go Crazy,Paul Davis
2022-12-31 04:38:45,Do It Again,Steely Dan
2022-12-31 04:43:30,So In To You,Atlanta Rhythm Section
2022-12-31 04:47:39,Devil Woman,Cliff Richard
2022-12-31 04:51:12,What You Won't Do For Love,Bobby Caldwell
2022-12-31 04:55:58,When You're In Love With..,Dr. Hook
2022-12-31 04:59:32,Takin' It To The Streets,Doobie Brothers
2022-12-31 05:02:29,Caribbean Queen,Billy Ocean
2022-12-31 05:05:27,Somebody's Baby,Jackson Browne
2022-12-31 05:11:24,Cool Change,Little River Band
2022-12-31 05:14:57,Daisy Jane,America
2022-12-31 05:17:19,Right Down The Line,Gerry Rafferty
2022-12-31 05:20:55,All Out Of Love,Air Supply
2022-12-31 05:25:39,Rock The Boat,Hues Corporation
2022-12-31 05:28:37,You Are The Woman,Firefall
2022-12-31 05:30:59,Whatcha Gonna Do,Pablo Cruise
2022-12-31 05:33:56,Give Me the Night,George Benson
2022-12-31 05:38:39,Everywhere,Fleetwood Mac
2022-12-31 05:42:14,I'll Be Over You,Toto
2022-12-31 05:45:47,All Right,Christopher Cross
2022-12-31 05:49:54,We're In This Love Together,Al Jarreau
2022-12-31 05:52:52,Couldn't Get It Right,Climax Blues Band
2022-12-31 05:55:14,On And On,Stephen Bishop
2022-12-31 05:59:22,I Believe In Love,Kenny Loggins
2022-12-31 06:02:58,Sexy Eyes,Dr. Hook
2022-12-31 06:05:20,Sweet Freedom,Michael McDonald
2022-12-31 06:10:05,Apothecary,Ambrosia
2022-12-31 06:13:40,Dirty Work,Steely Dan
2022-12-31 06:17:13,Every Kinda People,Robert Palmer
2022-12-31 06:20:48,Steal Away,Robbie Dupree
2022-12-31 06:23:46,A Horse With No Name,America
2022-12-31 06:27:55,How Long,Ace
2022-12-31 06:31:30,Jackie Blue,Ozark Mountain Daredevils
2022-12-31 06:34:27,Baby I'm A Want You,Bread
2022-12-31 06:37:26,"Baby, What A Big Surprise",Chicago
2022-12-31 06:41:00,Georgia,Boz Scaggs
2022-12-31 06:43:58,You Make Loving Fun,Fleetwood Mac
2022-12-31 06:47:33,I Just Wanna Stop,Gino Vanelli
2022-12-31 06:50:32,Just Another Day In Paradise,Bertie Higgins
2022-12-31 06:54:41,Escape (The Pina Colada Song),Rupert Holmes
2022-12-31 06:58:50,Lotta Love,Nicolette Larson
2022-12-31 07:01:13,This Is It,Kenny Loggins
2022-12-31 07:05:22,Better Love Next Time,Dr. Hook
2022-12-31 07:08:55,Yah-Mo Be There,James Ingram
2022-12-31 07:13:40,Southern Cross,"Crosby, Stills & Nash"
2022-12-31 07:17:50,All Night Long (All Night),Lionel Richie
2022-12-31 07:21:24,You're The Only Woman,Ambrosia
2022-12-31 07:26:46,Any World (That I'm Welcome To),Steely Dan
2022-12-31 07:30:21,Sailing,Christopher Cross
2022-12-31 07:34:30,Rosanna,Toto
2022-12-31 07:37:29,WKRP In Cincinnati (Main Theme),Steve Carlisle
2022-12-31 07:41:39,I Can't Tell You Why,Eagles
2022-12-31 07:46:25,Magic,Olivia Newton-John
2022-12-31 07:50:36,Lowdown,Boz Scaggs
2022-12-31 07:55:23,Please Come To Boston,Dave Loggins
2022-12-31 07:59:32,Heart To Heart,Kenny Loggins
2022-12-31 08:05:29,I Can't Go For That (No Can Do),Hall/Oates
2022-12-31 08:08:26,Dance With Me,Orleans
2022-12-31 08:11:25,Year Of The Cat,Al Stewart
2022-12-31 08:16:45,Dreams,Fleetwood Mac
2022-12-31 08:20:18,Show And Tell,Al Wilson
2022-12-31 08:24:28,Listen To The Music,Doobie Brothers
2022-12-31 08:27:27,Hello It's Me,Todd Rundgren
2022-12-31 08:30:25,Spooky,Atlanta Rhythm Section
2022-12-31 08:35:11,Biggest Part Of Me,Ambrosia
2022-12-31 08:39:25,You Make Me Feel Like Dancing,Leo Sayer
2022-12-31 08:42:23,Deacon Blues,Steely Dan
2022-12-31 08:50:42,Baby Come Back,Player
2022-12-31 08:54:52,Him,Rupert Holmes
2022-12-31 08:57:14,You Can Do Magic,America
2022-12-31 09:01:21,Take It Uptown,Bill Champlin
2022-12-31 09:06:07,One Of These Nights,Eagles
2022-12-31 09:10:16,I Really Don't Know Anymore,Christopher Cross
2022-12-31 09:13:50,How 'Bout Us,Champaign
2022-12-31 09:16:47,She's Gone,Daryl Hall/John Oates
2022-12-31 09:20:20,"My Girl (Gone, Gone, Gone)",Chilliwack
2022-12-31 09:24:30,Make It With You,Bread
2022-12-31 09:27:32,Thunder Island,Jay Ferguson
2022-12-31 09:31:06,Dream Weaver,Gary Wright
2022-12-31 09:37:02,It's Too Late,Carole King
2022-12-31 09:39:59,What A Fool Believes,Doobie Brothers
2022-12-31 09:42:57,Mr. Night,Kenny Loggins
2022-12-31 09:46:31,I'd Really Love To See You Tonight,E.Dan/J.F.Coley
2022-12-31 09:49:28,You're No Good,Linda Ronstadt
2022-12-31 09:53:39,You Are The Woman,Firefall
2022-12-31 09:55:28,Keep On Loving You,REO Speedwagon
2022-12-31 09:59:36,Reminiscing,Little River Band
2022-12-31 10:02:34,Everything You Did,Steely Dan
2022-12-31 10:06:43,Still The One,Orleans
2022-12-31 10:10:53,Coconut,Harry Nilsson
2022-12-31 10:13:51,Rich Girl,Daryl Hall/John Oates
2022-12-31 10:16:55,Feels So Good,Chuck Mangione
2022-12-31 10:21:07,So In To You,Atlanta Rhythm Section
